id	name	namespace	T4_mean	T4A	T4B	T4C	T4A_n_peptide	T4B_n_peptide	T4C_n_peptide	T4A_n_samp_children	T4B_n_samp_children	T4C_n_samp_children
GO:0004801	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	molecular_function	7.163666446566893	7.250800549475807	7.221625785940414	7.006443901991067	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004802	transketolase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004803	transposase activity	molecular_function	8.32787445455123	8.35354384289477	8.268214476614268	8.360056951173362	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004805	trehalose-phosphatase activity	molecular_function	-4.377887283010429	-16.609640474436812	-3.894630874270872	-3.698106171672234	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004807	triose-phosphate isomerase activity	molecular_function	8.78832246832604	8.49987776949425	8.858410008737854	8.966476612136411	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004808	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	molecular_function	-2.4549858378998373	-2.215063901447308	-2.461600898015769	-2.7348896076591385	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	10.41491946537136	10.242024249834657	10.506907248611007	10.481320841622537	22.0	22.0	22.0	21.0	21.0	21.0
GO:0004813	alanine-tRNA ligase activity	molecular_function	6.8462133080039855	6.7980764436330166	6.987968841586622	6.74084662900747	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004814	arginine-tRNA ligase activity	molecular_function	7.009283714021407	6.732201351073807	7.173497256617278	7.08541403316455	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004815	aspartate-tRNA ligase activity	molecular_function	4.310294066103923	4.170445880609553	4.401220862160216	4.34919540554022	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004816	asparagine-tRNA ligase activity	molecular_function	5.848115456484855	5.766465302731112	5.895605574871912	5.878887157477506	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004817	cysteine-tRNA ligase activity	molecular_function	4.94625362526842	4.570566150463502	5.04401372233859	5.159322402917045	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004818	glutamate-tRNA ligase activity	molecular_function	5.54549686346217	5.333348591401631	5.664516973124334	5.61691930235175	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004819	glutamine-tRNA ligase activity	molecular_function	5.816341145042941	5.634590364467308	5.959897637090562	5.83603267641096	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004820	glycine-tRNA ligase activity	molecular_function	6.240110760116371	6.183424978273253	6.183014008060021	6.347575307883737	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004821	histidine-tRNA ligase activity	molecular_function	5.523269205623755	5.348752936509723	5.56223326422348	5.643036506179315	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004822	isoleucine-tRNA ligase activity	molecular_function	4.893991513119744	4.712546259172373	5.009692037638538	4.9431758821758605	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004823	leucine-tRNA ligase activity	molecular_function	6.632756302921561	6.487947729600183	6.6916318673508135	6.708421779078599	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004824	lysine-tRNA ligase activity	molecular_function	6.464288159137348	6.3795672481111	6.488351115456277	6.521168547996576	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004825	methionine-tRNA ligase activity	molecular_function	5.4005299601288845	5.084642587908215	5.4886467529794745	5.5815199735640215	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004826	phenylalanine-tRNA ligase activity	molecular_function	6.234028622039817	5.91739833718279	6.384956388384866	6.354080084037973	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004827	proline-tRNA ligase activity	molecular_function	6.250083616447742	6.183899334543684	6.315763652727774	6.2475724908532975	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004828	serine-tRNA ligase activity	molecular_function	5.639837018908478	5.565283379928787	5.733636343660015	5.615375096995703	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004829	threonine-tRNA ligase activity	molecular_function	6.907018428755452	6.533219140916955	7.077499379297597	7.048214384608036	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004830	tryptophan-tRNA ligase activity	molecular_function	6.032136851304151	5.905750416095986	6.11021079676711	6.072354519564026	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004831	tyrosine-tRNA ligase activity	molecular_function	4.952238812614824	4.73226377174466	5.057692867168346	5.04388690103988	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004832	valine-tRNA ligase activity	molecular_function	4.9096531145344775	4.7321660686303755	5.0852164294657936	4.889828818411499	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004834	tryptophan synthase activity	molecular_function	7.726199990685205	7.527797569341548	7.645521540991652	7.9684940049991955	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004837	tyrosine decarboxylase activity	molecular_function	-2.630897248842936	-16.609640474436812	-3.1199806384462043	-1.4371504586948145	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004844	uracil DNA N-glycosylase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004845	uracil phosphoribosyltransferase activity	molecular_function	7.579152485745691	7.714664525372683	7.493719377272306	7.518779029503946	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004849	uridine kinase activity	molecular_function	4.890461284936259	4.904782721726185	4.9364542045062665	4.828001889863684	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004850	uridine phosphorylase activity	molecular_function	-4.826874272589876	-3.2421847691429373	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004851	uroporphyrin-III C-methyltransferase activity	molecular_function	4.709285120823517	5.01703553603375	4.5041754398616956	4.548843481307417	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004852	uroporphyrinogen-III synthase activity	molecular_function	4.709937570996414	5.01703553603375	4.506430569453624	4.548843481307417	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004853	uroporphyrinogen decarboxylase activity	molecular_function	5.8830146788594435	5.839135746726343	5.8873668580284715	5.921360156934695	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004854	xanthine dehydrogenase activity	molecular_function	-5.378751399857981	-3.794189128575343	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004855	xanthine oxidase activity	molecular_function	-7.9753497351591385	-6.39280975432325	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004857	enzyme inhibitor activity	molecular_function	-2.1545144987793337	-0.5697232922130081	-14.609640474436812	-14.609640474436812	4.0	4.0	4.0	4.0	4.0	4.0
GO:0004866	endopeptidase inhibitor activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004872	signaling receptor activity	molecular_function	-4.3334094222613695	-2.748640830861128	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	2.0	2.0	2.0
GO:0004984	olfactory receptor activity	molecular_function	-5.059623235975255	-3.474981531978041	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005048	signal sequence binding	molecular_function	-4.4306644630622865	-2.8459093951295373	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005215	transporter activity	molecular_function	13.212494484372568	13.207953839339126	13.198753815254829	13.230589478522901	186.0	186.0	186.0	4.0	4.0	4.0
GO:0005216	ion channel activity	molecular_function	10.068043798682003	9.876483994420033	10.139757548408854	10.170200903008832	6.0	6.0	6.0	3.0	3.0	3.0
GO:0005247	voltage-gated chloride channel activity	molecular_function	4.515047981806028	4.804156840997743	4.439875753280597	4.2442934232238665	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005253	anion channel activity	molecular_function	4.515047981806028	4.804156840997743	4.439875753280597	4.2442934232238665	1.0	1.0	1.0	2.0	2.0	2.0
GO:0005261	cation channel activity	molecular_function	9.938295134159018	9.700975461949843	10.016014336327137	10.070979622543575	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005262	calcium channel activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005267	potassium channel activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005283	amino acid:sodium symporter activity	molecular_function	-5.611414407628359	-4.027392623738868	-15.609640474436812	-15.609640474436812	2.0	2.0	2.0	2.0	2.0	2.0
GO:0005304	L-valine transmembrane transporter activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005310	dicarboxylic acid transmembrane transporter activity	molecular_function	-5.610004481505613	-4.026922188648122	-14.609640474436812	-14.609640474436812	4.0	4.0	4.0	3.0	3.0	3.0
GO:0005315	inorganic phosphate transmembrane transporter activity	molecular_function	5.031396666732059	4.684970178928344	5.296248146349835	5.048545724940962	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005319	lipid transporter activity	molecular_function	-4.884248652177459	-3.300138541123167	-15.024677973715653	-15.024677973715653	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005326	neurotransmitter transmembrane transporter activity	molecular_function	4.658111680989446	4.6735858202980705	4.784756275458224	4.5020390286921845	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005328	neurotransmitter:sodium symporter activity	molecular_function	4.658110538181195	4.673584689681918	4.7847552286924095	4.502037755318307	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005337	nucleoside transmembrane transporter activity	molecular_function	2.9858786145686667	3.2989440699025963	2.8145237636056297	2.7843804377161443	7.0	7.0	7.0	4.0	4.0	4.0
GO:0005342	organic acid transmembrane transporter activity	molecular_function	8.893456725450775	9.265907331266797	8.780494689724268	8.53641232438744	29.0	29.0	29.0	3.0	3.0	3.0
GO:0005343	organic acid:sodium symporter activity	molecular_function	-5.610709272329304	-4.0271573870185176	-15.024677973715653	-15.024677973715653	3.0	3.0	3.0	2.0	2.0	2.0
GO:0005344	oxygen carrier activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005345	purine nucleobase transmembrane transporter activity	molecular_function	2.5565451779362065	2.036635587909582	2.5285638178371803	2.9590412061091143	4.0	4.0	4.0	3.0	3.0	3.0
GO:0005351	carbohydrate:proton symporter activity	molecular_function	3.7954226010648537	3.1624834488180724	3.8420364995346423	4.198472937379538	4.0	4.0	4.0	2.0	2.0	2.0
GO:0005354	galactose transmembrane transporter activity	molecular_function	-5.7560995864842806	-4.1726973494109325	-15.024677973715653	-15.024677973715653	3.0	3.0	3.0	2.0	2.0	2.0
GO:0005355	glucose transmembrane transporter activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005375	copper ion transmembrane transporter activity	molecular_function	2.125506736777305	2.7064333013372748	1.9749147138747756	1.39647737316917	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005381	iron ion transmembrane transporter activity	molecular_function	1.8040452960854956	1.3507687876535197	1.9084401793851664	2.06054203600861	2.0	2.0	2.0	2.0	2.0	2.0
GO:0005384	manganese ion transmembrane transporter activity	molecular_function	3.0098577228522543	3.2142460612626267	2.4060114140128106	3.2605827479340515	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005385	zinc ion transmembrane transporter activity	molecular_function	-5.275151154924777	-3.690561147167594	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005388	calcium transmembrane transporter activity, phosphorylative mechanism	molecular_function	4.636935841782074	4.574803908965955	4.705037909096325	4.627986137688558	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005402	carbohydrate:cation symporter activity	molecular_function	3.8121905339563145	3.238877239155149	3.842039517589355	4.1984752947571184	7.0	7.0	7.0	2.0	2.0	2.0
GO:0005415	nucleoside:sodium symporter activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005451	monovalent cation:proton antiporter activity	molecular_function	5.693970655495289	5.3280436830888105	6.062594932230551	5.593778628123947	3.0	3.0	3.0	2.0	2.0	2.0
GO:0005488	binding	molecular_function	16.66711773008584	16.71423509508935	16.597399473110602	16.687143380253413	115.0	115.0	115.0	20.0	20.0	20.0
GO:0005506	iron ion binding	molecular_function	13.739298702899564	14.028973691472016	13.489140798863538	13.645159031210268	3.0	3.0	3.0	2.0	2.0	2.0
GO:0005507	copper ion binding	molecular_function	9.177746744315604	9.50664279888938	8.791276866730726	9.147052250722194	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005509	calcium ion binding	molecular_function	6.9660762565917995	7.479869166866575	6.655409077279884	6.5813648062689785	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005515	protein binding	molecular_function	7.1908042614152725	7.2202094724292625	7.0841644779997885	7.262100155605997	8.0	8.0	8.0	5.0	5.0	5.0
GO:0005524	ATP binding	molecular_function	13.754055848259721	13.704487279778595	13.774766473052454	13.781656828923525	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005525	GTP binding	molecular_function	11.419768858886124	11.293408421773588	11.430368914746126	11.526098163074758	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005528	FK506 binding	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005534	galactose binding	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005542	folic acid binding	molecular_function	1.907714940417118	2.251625181840815	2.1445978828791703	1.0514069069716492	1.0	1.0	1.0	0.0	0.0	0.0
GO:0005543	phospholipid binding	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008028	monocarboxylic acid transmembrane transporter activity	molecular_function	8.844514477303179	9.224190604696373	8.730534874442696	8.47662373671205	8.0	8.0	8.0	7.0	7.0	7.0
GO:0008073	ornithine decarboxylase inhibitor activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008080	N-acetyltransferase activity	molecular_function	9.214792687459903	9.31336447646532	9.030404558406694	9.28417149597999	7.0	7.0	7.0	5.0	5.0	5.0
GO:0008081	phosphoric diester hydrolase activity	molecular_function	5.7866761957770345	5.810917171837309	5.747725743398679	5.800592437257008	6.0	6.0	6.0	3.0	3.0	3.0
GO:0008094	DNA-dependent ATPase activity	molecular_function	9.400102388563	9.375982676338896	9.408388020648166	9.415628283082397	11.0	11.0	11.0	4.0	4.0	4.0
GO:0008097	5S rRNA binding	molecular_function	6.554462482428727	6.5116577885088125	6.728750445932866	6.403784095651563	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008106	alcohol dehydrogenase (NADP+) activity	molecular_function	-5.334780920733171	-3.750206633649883	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	molecular_function	3.927801661190209	3.588072962017773	4.19203631255154	3.940458079673808	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008113	peptide-methionine (S)-S-oxide reductase activity	molecular_function	2.5598898556489527	3.2086499117320417	1.7359380294406257	2.3544719079322616	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008115	sarcosine oxidase activity	molecular_function	4.215797651566045	4.041251744930252	4.408249907309818	4.173711111059314	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008121	ubiquinol-cytochrome-c reductase activity	molecular_function	0.9126013271957646	1.2692007527403086	0.6239043096480797	0.7621276634194252	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008131	primary amine oxidase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008135	translation factor activity, RNA binding	molecular_function	11.540294841562304	11.52760455577607	11.526079573919553	11.566829421098587	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008137	NADH dehydrogenase (ubiquinone) activity	molecular_function	9.364383474728033	9.283676426635736	9.363258701707986	9.441879738027769	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008143	poly(A) binding	molecular_function	-0.049294702205996715	-0.07805340797408035	-1.1184105515519254	0.5765608350052962	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008144	drug binding	molecular_function	14.102292434794943	14.08664625273409	14.108489574891465	14.111613435667214	9.0	9.0	9.0	9.0	9.0	9.0
GO:0008168	methyltransferase activity	molecular_function	11.315639497127435	11.366531261950529	11.271582807590015	11.307205653035364	59.0	59.0	59.0	15.0	15.0	15.0
GO:0008169	C-methyltransferase activity	molecular_function	6.517204312689112	6.62937358257613	6.423205348162716	6.49133074617379	5.0	5.0	5.0	5.0	5.0	5.0
GO:0008170	N-methyltransferase activity	molecular_function	9.59040040312708	9.81317746856095	9.449319147818803	9.479769567032095	14.0	14.0	14.0	9.0	9.0	9.0
GO:0008171	O-methyltransferase activity	molecular_function	5.979739750016043	5.596088455265503	5.982566852496379	6.2802070533345065	8.0	8.0	8.0	2.0	2.0	2.0
GO:0008172	S-methyltransferase activity	molecular_function	5.860561232400662	5.9998694166639375	5.6121233834192825	5.940285067771356	5.0	5.0	5.0	5.0	5.0	5.0
GO:0008173	RNA methyltransferase activity	molecular_function	10.326296900052329	10.472160122666887	10.231685306978882	10.263013146823724	31.0	31.0	31.0	3.0	3.0	3.0
GO:0008175	tRNA methyltransferase activity	molecular_function	7.667402034579796	7.691285880249446	7.682143423389982	7.627968385775968	12.0	12.0	12.0	6.0	6.0	6.0
GO:0008176	tRNA (guanine-N7-)-methyltransferase activity	molecular_function	5.546473676767455	5.674310928023077	5.58825889680993	5.3586986673060615	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008177	succinate dehydrogenase (ubiquinone) activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008184	glycogen phosphorylase activity	molecular_function	6.129547486793468	5.9781132399219725	6.064436681570452	6.323348450092483	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008186	RNA-dependent ATPase activity	molecular_function	6.6474732970503565	6.421999149395982	6.766767405630523	6.729471198507463	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008194	UDP-glycosyltransferase activity	molecular_function	7.924980677412628	7.750518251617832	7.936997390269722	8.069729592782217	14.0	14.0	14.0	6.0	6.0	6.0
GO:0008198	ferrous iron binding	molecular_function	6.4566451838371925	6.463421378334121	6.633162351116292	6.247650337508769	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008199	ferric iron binding	molecular_function	8.8223084506225	9.026033700684977	8.503432222048168	8.888070443086324	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008235	metalloexopeptidase activity	molecular_function	7.1287113560156214	6.817711376884335	7.075477438041542	7.427538125848787	3.0	3.0	3.0	2.0	2.0	2.0
GO:0008236	serine-type peptidase activity	molecular_function	10.21292658017079	10.337724938402415	10.12607101906254	10.166112756949184	5.0	5.0	5.0	2.0	2.0	2.0
GO:0008237	metallopeptidase activity	molecular_function	9.628825597229616	9.464696628129394	9.682244678824967	9.72618218518916	5.0	5.0	5.0	2.0	2.0	2.0
GO:0008238	exopeptidase activity	molecular_function	8.865773729143775	8.716068747453589	8.87133057030592	8.996317304833877	15.0	15.0	15.0	8.0	8.0	8.0
GO:0008239	dipeptidyl-peptidase activity	molecular_function	2.205633359142828	2.384875941511392	2.0107225594011533	2.197072760510374	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008242	omega peptidase activity	molecular_function	6.308288360464799	6.104363500403027	6.4784049668503405	6.3178722130387275	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008252	nucleotidase activity	molecular_function	6.1550462210936185	6.140824859723383	6.2015068356882175	6.121596093204084	3.0	3.0	3.0	2.0	2.0	2.0
GO:0008253	5'-nucleotidase activity	molecular_function	6.154449541980562	6.139017149386783	6.201506443616947	6.121595678803317	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008254	3'-nucleotidase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008270	zinc ion binding	molecular_function	11.257220854436095	11.302878781882711	11.22213074811576	11.24545169029876	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008271	secondary active sulfate transmembrane transporter activity	molecular_function	7.7365552694181385	7.6961677386596525	7.676718744118433	7.831782257264352	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008273	calcium, potassium:sodium antiporter activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008276	protein methyltransferase activity	molecular_function	6.85306066295829	6.761922296413286	6.902307076770505	6.890785851525215	4.0	4.0	4.0	2.0	2.0	2.0
GO:0008310	single-stranded DNA 3'-5' exodeoxyribonuclease activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008312	7S RNA binding	molecular_function	5.52749473011824	5.5947187249796295	5.584719025389197	5.3943460738341615	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008324	cation transmembrane transporter activity	molecular_function	11.951722408083949	11.808594970045705	11.988934406532993	12.047062330357342	72.0	72.0	72.0	13.0	13.0	13.0
GO:0008374	O-acyltransferase activity	molecular_function	7.516071327783957	7.675008154267102	7.350168802097207	7.504723601784232	8.0	8.0	8.0	6.0	6.0	6.0
GO:0008375	acetylglucosaminyltransferase activity	molecular_function	5.713500253366855	5.523355573179081	5.5693640971243585	5.998678878483589	4.0	4.0	4.0	3.0	3.0	3.0
GO:0008381	mechanosensitive ion channel activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008408	3'-5' exonuclease activity	molecular_function	8.357006727068907	8.387154080194563	8.353477769133393	8.329812121464728	5.0	5.0	5.0	3.0	3.0	3.0
GO:0008409	5'-3' exonuclease activity	molecular_function	6.2123676522244535	6.248310152742138	6.141696813968612	6.244579236125933	4.0	4.0	4.0	2.0	2.0	2.0
GO:0008410	CoA-transferase activity	molecular_function	-3.1844818428955124	-1.5999566061032873	-14.287712379549447	-14.287712379549447	5.0	5.0	5.0	4.0	4.0	4.0
GO:0008412	4-hydroxybenzoate octaprenyltransferase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008413	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	molecular_function	1.4058743986551536	1.160152180979186	1.6259203741302333	1.3940476189176432	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008417	fucosyltransferase activity	molecular_function	-5.430125277351906	-3.8455775169825697	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008425	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	-4.813682009342314	-3.228990020704919	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008443	phosphofructokinase activity	molecular_function	9.679312655059377	9.294376067280927	9.823778652018273	9.854186759184849	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008444	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	molecular_function	6.168186709357044	6.075451338231216	6.160970594523269	6.262079807428187	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity	molecular_function	5.129192330406504	5.129752846818716	5.23624768384352	5.012944047166081	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008453	alanine-glyoxylate transaminase activity	molecular_function	4.9782032581251086	4.489992423363312	5.283169864148973	5.05092826115649	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008460	dTDP-glucose 4,6-dehydratase activity	molecular_function	-1.7616892268133093	-2.1753250036118525	-1.038930891575487	-2.5012140301618833	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008470	isovaleryl-CoA dehydrogenase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008474	palmitoyl-(protein) hydrolase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008478	pyridoxal kinase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008479	queuine tRNA-ribosyltransferase activity	molecular_function	4.841043887782003	4.7280456641709385	4.898895186628279	4.889867747435766	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008483	transaminase activity	molecular_function	10.624425443174989	10.673978147130368	10.623862584001905	10.573693020732328	24.0	24.0	24.0	19.0	19.0	19.0
GO:0008484	sulfuric ester hydrolase activity	molecular_function	5.66494508104139	5.971047319470144	5.480091238383396	5.486898398216542	3.0	3.0	3.0	2.0	2.0	2.0
GO:0008495	protoheme IX farnesyltransferase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008509	anion transmembrane transporter activity	molecular_function	10.889966899705577	11.07294935719325	10.798440047690468	10.779429157148282	55.0	55.0	55.0	6.0	6.0	6.0
GO:0008514	organic anion transmembrane transporter activity	molecular_function	8.893735986271722	9.26655408201606	8.780494919381573	8.536412596379591	36.0	36.0	36.0	7.0	7.0	7.0
GO:0008519	ammonium transmembrane transporter activity	molecular_function	-2.1695997103857803	-2.063644362205169	-2.3270008624051206	-2.1309466818507468	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008531	riboflavin kinase activity	molecular_function	5.6268245826630965	5.633945536518155	5.5237971589009245	5.716288575327747	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008551	cadmium transmembrane transporter activity, phosphorylative mechanism	molecular_function	1.0378999295155085	0.422545191948538	1.4196036090920583	1.1005067613155757	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008556	potassium transmembrane transporter activity, phosphorylative mechanism	molecular_function	-6.460193947711817	-4.8760785240641535	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0008559	ATPase-coupled xenobiotic transmembrane transporter activity	molecular_function	-6.242040074153556	-4.65780574576333	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
