id	name	namespace	T4_mean	T7_mean	T4A	T4B	T4C	T7A	T7B	T7C	T4A_n_peptide	T4B_n_peptide	T4C_n_peptide	T7A_n_peptide	T7B_n_peptide	T7C_n_peptide	T4A_n_samp_children	T4B_n_samp_children	T4C_n_samp_children	T7A_n_samp_children	T7B_n_samp_children	T7C_n_samp_children
GO:0004721	phosphoprotein phosphatase activity	molecular_function	7.84691224429664	6.970910712353076	7.918494229772509	7.9085560068683876	7.703662827409333	7.2645209024275985	7.339257752983611	5.922269900459251	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0004722	protein serine/threonine phosphatase activity	molecular_function	6.587276470118238	5.278837222356116	6.601668292146207	6.57370625726208	6.5863188979134	5.738276047937325	5.580133421705384	3.930491348913664	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004725	protein tyrosine phosphatase activity	molecular_function	6.60822869734687	5.6982870175779645	6.8196681834964545	6.663856929946465	6.291423062525981	6.035507345818903	6.136827101900758	4.307843786722271	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004730	pseudouridylate synthase activity	molecular_function	1.0496888460660625	1.5512026306402664	0.9061517465860892	1.3787446551698024	0.7955924176645246	1.7083903249294938	1.7578425329092355	1.0989315387527512	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004733	pyridoxamine-phosphate oxidase activity	molecular_function	7.121150129120936	5.351512316191961	7.509862077943122	6.900335508640982	6.857010580786268	5.802056180259572	5.937659829490224	2.4324383399796377	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004735	pyrroline-5-carboxylate reductase activity	molecular_function	5.447809489245644	3.837069962180639	5.245004996144285	5.433723966604932	5.637926083737219	4.285853452890832	4.3741492051032	1.3954686718234888	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004736	pyruvate carboxylase activity	molecular_function	2.6063735267319954	2.4739349393346424	2.4110058504002283	2.8119354131606316	2.5676476592586237	2.6164706236955766	2.7141729688913965	1.9898874156781372	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	molecular_function	-3.426734067590293	-0.5979618649413249	-16.609640474436812	-3.2850379843470963	-2.5032492936255486	-16.609640474436812	-16.609640474436812	0.9869860781749182	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004743	pyruvate kinase activity	molecular_function	6.625958158182813	7.310477972360058	6.506494043211428	6.833054522640591	6.513651808066378	7.792647156238181	7.426315080395522	6.365823742581627	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004746	riboflavin synthase activity	molecular_function	4.525807884022073	2.856444619177936	4.237632547546041	4.588702644300921	4.7104097241045295	2.7986851195052656	3.7471080720098313	0.4237287519810424	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004747	ribokinase activity	molecular_function	0.8089204269815944	1.4569830809417803	1.4393252600892983	0.04919859144117625	0.5936597285356281	1.923027444970387	1.366677510652695	0.899229778876052	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	molecular_function	5.639826409590823	5.5193395591609855	5.384315796445211	5.678900089898781	5.82233500950642	5.346336432558201	5.595190334415904	5.602073778250139	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004749	ribose phosphate diphosphokinase activity	molecular_function	7.2648397754043295	5.519448598559658	7.220745908099738	7.30434675797064	7.268209797165735	5.582402452591084	5.997120755560716	4.6904059204695026	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004750	ribulose-phosphate 3-epimerase activity	molecular_function	5.856561647043464	3.369891714725168	6.147528540864624	5.541050138519046	5.8170348044332245	3.0781350060669066	4.1023893854884435	2.4308526036188973	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004751	ribose-5-phosphate isomerase activity	molecular_function	8.106348319505146	6.6452121665762816	8.309935578457392	8.011417365499184	7.9736514518588635	6.964826016974845	6.971348115887376	5.640450297741627	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004756	selenide, water dikinase activity	molecular_function	3.3758429451201377	3.409299505978391	3.6009595317939267	3.404766909612254	3.0733986717303217	3.7726246911517407	3.517111884473263	2.7564426370114394	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004760	serine-pyruvate transaminase activity	molecular_function	2.7372548255274296	2.8094792714438395	2.101502168741647	2.9364080316462147	3.0103179592170286	3.029735566243608	3.6075433729762794	-0.5669444162603476	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004764	shikimate 3-dehydrogenase (NADP+) activity	molecular_function	5.316032272859808	2.3537279042612873	5.341494805925573	5.359528198348128	5.244438049345645	2.348977373761393	3.0622598944701265	0.915995028759232	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004765	shikimate kinase activity	molecular_function	7.377890136377875	4.982525449706782	8.097916241481794	6.145677455195634	7.2687244455339695	4.85406049715568	5.867110672939364	2.917378285886832	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004766	spermidine synthase activity	molecular_function	6.939532201082997	6.672774186828639	6.7532702432524285	7.141596278383818	6.896744111214866	6.6999957436673965	6.665151126675861	6.652758946385058	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004775	succinate-CoA ligase (ADP-forming) activity	molecular_function	-3.0092083276220616	-2.8111524724711785	-3.8733421401219807	-2.250364479072179	-3.4080066132671614	-3.418804962856195	-3.344006383565937	-2.0864583539264774	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	molecular_function	-16.609640474436812	-5.261537549759575	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-3.6769440431567326	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004781	sulfate adenylyltransferase (ATP) activity	molecular_function	-16.609640474436812	-4.0736442544659335	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-2.488843709642869	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004783	sulfite reductase (NADPH) activity	molecular_function	-16.609640474436812	-4.649602330598271	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-3.0648812588504084	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004784	superoxide dismutase activity	molecular_function	-0.05268993268798024	1.4206602521198015	-0.5643266057623877	0.20535497490269405	0.08837230105304245	0.911346444103572	0.3519561770853064	2.285150650102333	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004788	thiamine diphosphokinase activity	molecular_function	1.3907887304087323	2.051077383610161	1.340425541201177	1.4899487649826548	1.3366318780385782	1.621979170242423	1.8315692172353968	2.534870898674473	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004789	thiamine-phosphate diphosphorylase activity	molecular_function	1.2794118631106937	1.7979532946585282	1.433568416622665	1.2176401973409312	1.173383321214723	2.7543445191952487	1.6460889072835865	-0.8507484399049411	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004791	thioredoxin-disulfide reductase activity	molecular_function	6.43518518386557	6.065276458698741	6.151063232224133	6.446990626192325	6.662362181957258	5.987896100927603	6.197055456170781	6.001232526780139	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004792	thiosulfate sulfurtransferase activity	molecular_function	-4.108582887110547	0.2682427401607298	-2.523786312580043	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.1148667172877311	0.5333241250591507	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004794	L-threonine ammonia-lyase activity	molecular_function	-16.609640474436812	-3.3953739781523	-16.609640474436812	-16.609640474436812	-16.609640474436812	-4.2195628989834235	-16.609640474436812	-2.1113958409130564	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004795	threonine synthase activity	molecular_function	7.0582876298550525	5.365629321099691	7.153572297694527	6.978241399737363	7.0375030272788885	5.751153039095188	5.907265647564508	3.294926531075862	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004797	thymidine kinase activity	molecular_function	3.901346419321395	3.996894866446108	3.585154847237125	4.238313015400099	3.80240004011484	3.867995275337572	3.8571151183140095	4.233006041408605	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004798	thymidylate kinase activity	molecular_function	4.466266020464683	3.146752419391846	4.376540443624593	4.468707120212172	4.548430459319445	3.3932651681519594	3.0058203382543534	3.0054987990875066	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004799	thymidylate synthase activity	molecular_function	6.045016238519629	4.07204976129693	6.150147361055505	6.005527992053397	5.97315203787724	4.301207169752481	4.709930221088545	2.192711801045077	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004801	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	molecular_function	7.163666446566893	8.044720146169084	7.250800549475807	7.221625785940414	7.006443901991067	8.416776419989459	8.298914869613643	7.082127746804968	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004802	transketolase activity	molecular_function	-16.609640474436812	-6.827504974473117	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-5.243635250741883	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004803	transposase activity	molecular_function	8.32787445455123	7.221928945521147	8.35354384289477	8.268214476614268	8.360056951173362	7.508531653224052	7.694671293258673	5.872658875884848	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004805	trehalose-phosphatase activity	molecular_function	-4.377887283010429	-2.5388989690651136	-16.609640474436812	-3.894630874270872	-3.698106171672234	-2.8447896122266583	-2.2037079270238595	-2.6443522014519223	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004807	triose-phosphate isomerase activity	molecular_function	8.78832246832604	7.351630979034911	8.49987776949425	8.858410008737854	8.966476612136411	7.648695519583242	7.728750445932866	6.270358873744713	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004808	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity	molecular_function	-16.609640474436812	-6.839499691148343	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-5.255639094237329	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	molecular_function	-2.4549858378998373	-1.307337133356213	-2.215063901447308	-2.461600898015769	-2.7348896076591385	0.11443366059741915	-16.609640474436812	-2.9474394262335877	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	10.41491946537136	9.46739489035994	10.242024249834657	10.506907248611007	10.481320841622537	9.426694752135298	9.720954057226251	9.208404325364329	22.0	22.0	22.0	22.0	22.0	22.0	21.0	21.0	21.0	21.0	21.0	21.0
GO:0004813	alanine-tRNA ligase activity	molecular_function	6.8462133080039855	5.751517280278327	6.7980764436330166	6.987968841586622	6.74084662900747	5.885974515210152	5.984197409023994	5.292148591057901	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004814	arginine-tRNA ligase activity	molecular_function	7.009283714021407	6.195722923206282	6.732201351073807	7.173497256617278	7.08541403316455	6.370870456196225	6.342240046056298	5.807416750520184	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004815	aspartate-tRNA ligase activity	molecular_function	4.310294066103923	4.372246360181276	4.170445880609553	4.401220862160216	4.34919540554022	4.3975497151750425	4.2391765180153085	4.4704197267750585	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004816	asparagine-tRNA ligase activity	molecular_function	5.848115456484855	4.842023421224597	5.766465302731112	5.895605574871912	5.878887157477506	4.8644536066661495	5.2184208364336175	4.2987975934235525	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004817	cysteine-tRNA ligase activity	molecular_function	4.94625362526842	4.031556937508917	4.570566150463502	5.04401372233859	5.159322402917045	3.793656627051728	4.314188955712306	3.935535180868018	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004818	glutamate-tRNA ligase activity	molecular_function	5.54549686346217	4.329592455797822	5.333348591401631	5.664516973124334	5.61691930235175	4.292619804981317	4.405924306417923	4.287088076908072	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004819	glutamine-tRNA ligase activity	molecular_function	5.816341145042941	3.5584407144193566	5.634590364467308	5.959897637090562	5.83603267641096	3.749072960565994	4.290158961308142	1.2228910954275998	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004820	glycine-tRNA ligase activity	molecular_function	6.240110760116371	4.611849099503113	6.183424978273253	6.183014008060021	6.347575307883737	4.523449045070282	4.872021018143483	4.397296424025571	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004821	histidine-tRNA ligase activity	molecular_function	5.523269205623755	4.579170089140716	5.348752936509723	5.56223326422348	5.643036506179315	4.516551013723724	5.00987563362757	4.053389419544635	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004822	isoleucine-tRNA ligase activity	molecular_function	4.893991513119744	5.311315403710854	4.712546259172373	5.009692037638538	4.9431758821758605	4.782403322566681	5.181714810664543	5.789343229262679	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004823	leucine-tRNA ligase activity	molecular_function	6.632756302921561	5.365958434363146	6.487947729600183	6.6916318673508135	6.708421779078599	5.327090907786408	5.603715351703189	5.127113221542848	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004824	lysine-tRNA ligase activity	molecular_function	6.464288159137348	5.24425789880059	6.3795672481111	6.488351115456277	6.521168547996576	4.856632191170691	5.5044932771084465	5.297980060162826	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004825	methionine-tRNA ligase activity	molecular_function	5.4005299601288845	4.591244564413867	5.084642587908215	5.4886467529794745	5.5815199735640215	4.442326487426938	4.534690402693143	4.775861763462936	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004826	phenylalanine-tRNA ligase activity	molecular_function	6.234028622039817	5.745448897544577	5.91739833718279	6.384956388384866	6.354080084037973	5.77407805442308	5.942833505069936	5.482425607001848	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004827	proline-tRNA ligase activity	molecular_function	6.250083616447742	5.022907797796508	6.183899334543684	6.315763652727774	6.2475724908532975	4.907645408521094	5.4277067288760055	4.613401993125531	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004828	serine-tRNA ligase activity	molecular_function	5.639837018908478	4.013994574125111	5.565283379928787	5.733636343660015	5.615375096995703	3.990528340330093	4.512770481607713	3.2845111720444886	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004829	threonine-tRNA ligase activity	molecular_function	6.907018428755452	6.293819846192356	6.533219140916955	7.077499379297597	7.048214384608036	6.289775458038667	6.6790155472920585	5.772558714344946	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004830	tryptophan-tRNA ligase activity	molecular_function	6.032136851304151	4.572145902818793	5.905750416095986	6.11021079676711	6.072354519564026	4.3786988840140095	5.096232330816195	4.031501065314699	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004831	tyrosine-tRNA ligase activity	molecular_function	4.952238812614824	3.072385392044853	4.73226377174466	5.057692867168346	5.04388690103988	3.2576397737109013	3.723776969623438	1.2979074496099483	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004832	valine-tRNA ligase activity	molecular_function	4.9096531145344775	5.362234914419647	4.7321660686303755	5.0852164294657936	4.889828818411499	5.284310536604549	5.017516649698384	5.701507472128504	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004834	tryptophan synthase activity	molecular_function	7.726199990685205	5.82485524028092	7.527797569341548	7.645521540991652	7.9684940049991955	5.863333897967707	6.265343123825233	5.125638704480842	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004837	tyrosine decarboxylase activity	molecular_function	-2.630897248842936	-4.104243233908987	-16.609640474436812	-3.1199806384462043	-1.4371504586948145	-16.609640474436812	-2.750406604433556	-5.275875742147602	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004844	uracil DNA N-glycosylase activity	molecular_function	-16.609640474436812	-3.2508702442100104	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-1.6659993036432876	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004845	uracil phosphoribosyltransferase activity	molecular_function	7.579152485745691	6.3145158753945605	7.714664525372683	7.493719377272306	7.518779029503946	6.653618981805347	6.700287117326004	5.091788677723351	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004849	uridine kinase activity	molecular_function	4.890461284936259	5.003327882672849	4.904782721726185	4.9364542045062665	4.828001889863684	4.671123500427583	5.5047665611481715	4.663350312705447	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004850	uridine phosphorylase activity	molecular_function	-4.826874272589876	-5.24238591018463	-3.2421847691429373	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-3.657787536975058	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004851	uroporphyrin-III C-methyltransferase activity	molecular_function	4.709285120823517	2.8075468289536336	5.01703553603375	4.5041754398616956	4.548843481307417	3.0017193888542897	3.6924160385861446	-3.935589480776248	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004852	uroporphyrinogen-III synthase activity	molecular_function	4.709937570996414	2.8244800999467987	5.01703553603375	4.506430569453624	4.548843481307417	3.025601150841361	3.6924160385861446	-2.4768917487785687	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004853	uroporphyrinogen decarboxylase activity	molecular_function	5.8830146788594435	6.749038311877718	5.839135746726343	5.8873668580284715	5.921360156934695	7.382148453204219	7.280241839630468	-1.230905343968841	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004854	xanthine dehydrogenase activity	molecular_function	-5.378751399857981	-5.952083828620883	-3.794189128575343	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-4.367716892241444	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004855	xanthine oxidase activity	molecular_function	-7.9753497351591385	-16.609640474436812	-6.39280975432325	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004857	enzyme inhibitor activity	molecular_function	-2.1545144987793337	-2.3517652102686366	-0.5697232922130081	-14.609640474436812	-14.609640474436812	-3.776612050446692	-14.609640474436812	-0.9581639943178348	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0004866	endopeptidase inhibitor activity	molecular_function	-16.609640474436812	-9.06902677475222	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-7.489239282372013	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0004872	signaling receptor activity	molecular_function	-4.3334094222613695	-2.876339100279321	-2.748640830861128	-16.609640474436812	-16.609640474436812	-1.7060504349990244	-16.609640474436812	-3.2926095017229358	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0004984	olfactory receptor activity	molecular_function	-5.059623235975255	-2.016689074906258	-3.474981531978041	-16.609640474436812	-16.609640474436812	-1.3965324566347803	-16.609640474436812	-1.4678406609048742	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005048	signal sequence binding	molecular_function	-4.4306644630622865	-3.9388440930354394	-2.8459093951295373	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-2.354029100357588	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005215	transporter activity	molecular_function	13.212494484372568	12.57534206224066	13.207953839339126	13.198753815254829	13.230589478522901	12.620140239730597	12.665012971868135	12.430269220940511	186.0	186.0	186.0	186.0	186.0	186.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0005216	ion channel activity	molecular_function	10.068043798682003	8.87294305607114	9.876483994420033	10.139757548408854	10.170200903008832	8.978168824918576	9.301594116585774	8.082989741166221	6.0	6.0	6.0	6.0	6.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005247	voltage-gated chloride channel activity	molecular_function	4.515047981806028	3.561408015170418	4.804156840997743	4.439875753280597	4.2442934232238665	3.6526241610375054	4.019150347289611	2.7283580964083867	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005253	anion channel activity	molecular_function	4.515047981806028	3.561408015170418	4.804156840997743	4.439875753280597	4.2442934232238665	3.6526241610375054	4.019150347289611	2.7283580964083867	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0005261	cation channel activity	molecular_function	9.938295134159018	8.630542346782633	9.700975461949843	10.016014336327137	10.070979622543575	8.75114908818116	9.062370053195453	7.8039680778124865	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005262	calcium channel activity	molecular_function	-16.609640474436812	-5.090109053379787	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-3.5054742010961437	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005267	potassium channel activity	molecular_function	-16.609640474436812	-5.750496567967937	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-4.1660519520698305	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005283	amino acid:sodium symporter activity	molecular_function	-5.611414407628359	-2.491021081589147	-4.027392623738868	-15.609640474436812	-15.609640474436812	-2.155537855253114	-15.609640474436812	-1.6935202931567463	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0005304	L-valine transmembrane transporter activity	molecular_function	-16.609640474436812	-3.4769800972895246	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-1.892124692926587	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005310	dicarboxylic acid transmembrane transporter activity	molecular_function	-5.610004481505613	-1.822599396406924	-4.026922188648122	-14.609640474436812	-14.609640474436812	-2.3208688243493296	-14.609640474436812	-0.6260533980908771	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005315	inorganic phosphate transmembrane transporter activity	molecular_function	5.031396666732059	5.8721326841342165	4.684970178928344	5.296248146349835	5.048545724940962	4.5138633726257185	4.829763320221838	6.959202144493446	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005319	lipid transporter activity	molecular_function	-4.884248652177459	-2.243016136474586	-3.300138541123167	-15.024677973715653	-15.024677973715653	-1.12169401312864	-15.024677973715653	-2.5216075630480765	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005326	neurotransmitter transmembrane transporter activity	molecular_function	4.658111680989446	5.883887315568745	4.6735858202980705	4.784756275458224	4.5020390286921845	5.38160939581888	4.764251662507394	6.758722656593387	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005328	neurotransmitter:sodium symporter activity	molecular_function	4.658110538181195	5.881405224098681	4.673584689681918	4.7847552286924095	4.502037755318307	5.381608703703043	4.76425060075796	6.754660393402633	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0005337	nucleoside transmembrane transporter activity	molecular_function	2.9858786145686667	1.4177303536595125	3.2989440699025963	2.8145237636056297	2.7843804377161443	1.5074952895576	2.2589108262428983	-1.375248506532459	7.0	7.0	7.0	7.0	7.0	7.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0005342	organic acid transmembrane transporter activity	molecular_function	8.893456725450775	8.708518522845344	9.265907331266797	8.780494689724268	8.53641232438744	8.96978647997208	8.976188644497723	7.965785809301401	29.0	29.0	29.0	29.0	29.0	29.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0005343	organic acid:sodium symporter activity	molecular_function	-5.610709272329304	-2.0144016446279407	-4.0271573870185176	-15.024677973715653	-15.024677973715653	-1.9257916277272702	-15.024677973715653	-1.060925110725876	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
