gos	name	T4_expanded	T7_expanded	T4_filtered	T7_filtered	T4_original	T7_original	T4_expanded_nodes	T7_expanded_nodes	T4_filtered_nodes	T7_filtered_nodes	T4_expanded_ancestors	T7_expanded_ancestors	T4_filtered_ancestors	T7_filtered_ancestors
GO:0004457	lactate dehydrogenase activity	7.81211966075229	5.2712427478175	7.8121196607523	5.2712427478175	1e-05	0.016227	NA	NA	NA	NA	7.81211966075229	5.2712427478175	7.8121196607523	5.2712427478175
GO:0004532	exoribonuclease activity	7.36049918633689	6.19918760293257	NA	NA	NA	NA	NA	NA	NA	NA	7.36049918633689	6.19918760293257	NA	NA
GO:0004549	tRNA-specific ribonuclease activity	7.85709433482411	5.86972440727392	7.85709433482411	5.86972440727392	45.4428333333333	14.97716	NA	NA	NA	NA	7.85709433482411	5.86972440727392	7.85709433482411	5.86972440727392
GO:0004611	phosphoenolpyruvate carboxykinase activity	7.72066546716624	7.34499845124186	7.72066546716624	7.34499845124186	NA	NA	NA	NA	NA	NA	7.72066546716624	7.34499845124186	7.72066546716624	7.34499845124186
GO:0004619	phosphoglycerate mutase activity	9.63858797725657	8.33068481420051	9.63858797725657	8.33068481420051	1e-05	0.0252357	NA	NA	NA	NA	9.63858797725657	8.33068481420051	9.63858797725657	8.33068481420051
GO:0004652	polynucleotide adenylyltransferase activity	4.81729760483052	2.91379266654697	NA	NA	1e-05	0.0247483666666667	NA	NA	NA	NA	4.81729760483052	2.91379266654697	NA	NA
GO:0005261	cation channel activity	9.93829513415902	8.63054234678263	9.93829513415902	8.63054234678263	NA	NA	NA	NA	NA	NA	9.93829513415902	8.63054234678263	9.93829513415902	8.63054234678263
GO:0005319	lipid transporter activity	-4.88424865217746	-2.24301613647459	-4.88424865217746	-2.24301613647459	NA	NA	NA	NA	NA	NA	-4.88424865217746	-2.24301613647459	-4.88424865217746	-2.24301613647459
GO:0005326	neurotransmitter transmembrane transporter activity	4.65811168098945	5.88388731556875	4.65811168098945	5.88388731556875	NA	NA	NA	NA	NA	NA	4.65811168098945	5.88388731556875	4.65811168098945	5.88388731556875
GO:0005343	organic acid:sodium symporter activity	-5.6107092723293	-2.01440164462794	-5.6107092723293	-2.01440164462794	NA	NA	NA	NA	NA	NA	-5.6107092723293	-2.01440164462794	-5.6107092723293	-2.01440164462794
GO:0005354	galactose transmembrane transporter activity	-5.75609958648428	-3.06832682565567	-5.75609958648428	-3.06832682565567	1e-05	0.0118198666666667	NA	NA	NA	NA	-5.75609958648428	-3.06832682565567	-5.75609958648428	-3.06832682565567
GO:0005451	monovalent cation:proton antiporter activity	5.69397065549529	6.45829660410949	5.69397065549529	6.45829660410949	51.7673333333333	87.8189333333333	NA	NA	NA	NA	5.69397065549529	6.45829660410949	5.69397065549529	6.45829660410949
GO:0005506	iron ion binding	13.7392987028996	13.6456654492449	13.7392987028996	13.6456654492449	13134.9333333333	12480.34	NA	NA	NA	NA	13.7392987028996	13.6456654492449	13.7392987028996	13.6456654492449
GO:0008135	translation factor activity, RNA binding	11.5402948415623	10.3404762222103	11.5402948415623	10.3404762222103	NA	NA	NA	NA	NA	NA	11.5402948415623	10.3404762222103	11.5402948415623	10.3404762222103
GO:0008235	metalloexopeptidase activity	7.12871135601562	5.8636231484617	7.12871135601562	5.8636231484617	4.61277	0.974073	NA	NA	NA	NA	7.12871135601562	5.8636231484617	7.12871135601562	5.8636231484617
GO:0008242	omega peptidase activity	6.3082883604648	5.84258321687742	6.3082883604648	5.84258321687742	NA	NA	NA	NA	NA	NA	6.3082883604648	5.84258321687742	6.3082883604648	5.84258321687742
GO:0008252	nucleotidase activity	6.15504622109362	7.43460614506039	6.15504622109362	7.43460614506039	0.0294499333333333	0.0388516666666667	NA	NA	NA	NA	6.15504622109362	7.43460614506039	6.15504622109362	7.43460614506039
GO:0008443	phosphofructokinase activity	9.67931265505938	8.68999811114777	9.67931265505938	8.68999811114777	NA	NA	NA	NA	NA	NA	9.67931265505938	8.68999811114777	9.67931265505938	8.68999811114777
GO:0008484	sulfuric ester hydrolase activity	5.66494508104139	3.69966206242669	5.66494508104139	3.69966206242669	50.7362333333333	12.96342	NA	NA	NA	NA	5.66494508104139	3.69966206242669	5.66494508104139	3.69966206242669
GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	8.78606188127101	9.80649504127345	8.78606188127101	9.80649504127345	427.671	848.025666666667	NA	NA	NA	NA	8.78606188127101	9.80649504127345	8.78606188127101	9.80649504127345
GO:0009055	electron transfer activity	13.5934941208488	13.6055884853035	13.5934941208488	13.6055884853035	NA	NA	NA	NA	NA	NA	13.5934941208488	13.6055884853035	13.5934941208488	13.6055884853035
GO:0009975	cyclase activity	-1.10268872596008	-1.0091332162529	-1.10268872596008	-1.0091332162529	NA	NA	NA	NA	NA	NA	-1.10268872596008	-1.0091332162529	-1.10268872596008	-1.0091332162529
GO:0010340	carboxyl-O-methyltransferase activity	5.24997738657135	1.91901457321336	NA	NA	0.369077	0.198010333333333	NA	NA	NA	NA	5.24997738657135	1.91901457321336	NA	NA
GO:0015085	calcium ion transmembrane transporter activity	4.63693700148722	4.27496599170971	4.63693700148722	4.27496599170971	NA	NA	NA	NA	NA	NA	4.63693700148722	4.27496599170971	4.63693700148722	4.27496599170971
GO:0015114	phosphate ion transmembrane transporter activity	0.0124571150752746	-0.347977444846465	0.0124571150752746	-0.347977444846465	NA	NA	NA	NA	NA	NA	0.0124571150752746	-0.347977444846465	0.0124571150752746	-0.347977444846465
GO:0015116	sulfate transmembrane transporter activity	10.4187954432242	9.19532912482994	10.4187954432242	9.19532912482994	0.0250608	1e-05	NA	NA	NA	NA	10.4187954432242	9.19532912482994	10.4187954432242	9.19532912482994
GO:0015166	polyol transmembrane transporter activity	-6.13231056112982	-2.10811901726192	-6.13231056112982	-2.10811901726192	NA	NA	NA	NA	NA	NA	-6.13231056112982	-2.10811901726192	-6.13231056112982	-2.10811901726192
GO:0015214	pyrimidine nucleoside transmembrane transporter activity	-4.09649520534628	-5.50535623908622	-4.09649520534628	-5.50535623908622	0.0194788	0.00733173333333333	NA	NA	NA	NA	-4.09649520534628	-5.50535623908622	-4.09649520534628	-5.50535623908622
GO:0015215	nucleotide transmembrane transporter activity	-3.82893941409132	-3.96597365081363	-3.82893941409132	-3.96597365081363	NA	NA	NA	NA	NA	NA	-3.82893941409132	-3.96597365081363	-3.82893941409132	-3.96597365081363
GO:0015288	porin activity	-1.60702760497179	-0.0501376574960109	-1.60702760497179	-0.0501376574960109	0.260339	0.825811666666667	NA	NA	NA	NA	-1.60702760497179	-0.0501376574960109	-1.60702760497179	-0.0501376574960109
GO:0015343	siderophore transmembrane transporter activity	-5.03364277679861	-2.65759605513465	-5.03364277679861	-2.65759605513465	1e-05	0.0534371	NA	NA	NA	NA	-5.03364277679861	-2.65759605513465	-5.03364277679861	-2.65759605513465
GO:0015407	ATPase-coupled monosaccharide transmembrane transporter activity	1.98577607044809	2.01635680984163	1.98577607044808	2.01635680984163	NA	NA	NA	NA	NA	NA	1.98577607044809	2.01635680984163	1.98577607044808	2.01635680984163
GO:0015489	putrescine transmembrane transporter activity	6.40392710121627	3.8305469204614	6.40392710121627	3.8305469204614	0.00870993333333333	0.0130999	NA	NA	NA	NA	6.40392710121627	3.8305469204614	6.40392710121627	3.8305469204614
GO:0015645	fatty acid ligase activity	4.85560687734278	2.82818385163916	4.85560687734278	2.82818385163916	NA	NA	NA	NA	NA	NA	4.85560687734278	2.82818385163916	4.85560687734278	2.82818385163916
GO:0016298	lipase activity	7.07673744004691	7.686729584926	7.07673744004691	7.686729584926	1e-05	0.0121358333333333	NA	NA	NA	NA	7.07673744004691	7.686729584926	7.07673744004691	7.686729584926
GO:0016300	tRNA (uracil) methyltransferase activity	5.55482989462627	4.6487713965373	5.55482989462626	4.6487713965373	NA	NA	NA	NA	NA	NA	5.55482989462627	4.6487713965373	5.55482989462626	4.6487713965373
GO:0016423	tRNA (guanine) methyltransferase activity	6.53199291924197	5.66710934638496	6.53199291924197	5.66710934638496	NA	NA	NA	NA	NA	NA	6.53199291924197	5.66710934638496	6.53199291924197	5.66710934638496
GO:0016426	tRNA (adenine) methyltransferase activity	5.46737763516956	3.36732940582978	5.46737763516957	3.36732940582978	NA	NA	NA	NA	NA	NA	5.46737763516956	3.36732940582978	5.46737763516957	3.36732940582978
GO:0016433	rRNA (adenine) methyltransferase activity	6.16122730350065	4.9049340971845	6.16122730350065	4.9049340971845	NA	NA	NA	NA	NA	NA	6.16122730350065	4.9049340971845	6.16122730350065	4.9049340971845
GO:0016434	rRNA (cytosine) methyltransferase activity	9.45543245921971	8.32599804631301	9.45543245921971	8.32599804631301	1e-05	0.043002	NA	NA	NA	NA	9.45543245921971	8.32599804631301	9.45543245921971	8.32599804631301
GO:0016453	C-acetyltransferase activity	7.72863287017677	7.5550495963802	7.72863287017677	7.5550495963802	NA	NA	NA	NA	NA	NA	7.72863287017677	7.5550495963802	7.72863287017677	7.5550495963802
GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	4.14153728879703	2.06246180145507	4.14153728879703	2.06246180145507	NA	NA	NA	NA	NA	NA	4.14153728879703	2.06246180145507	4.14153728879703	2.06246180145507
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	7.34847065886837	5.57808415721798	7.34847065886837	5.57808415721797	NA	NA	NA	NA	NA	NA	7.34847065886837	5.57808415721798	7.34847065886837	5.57808415721797
GO:0016652	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor	-2.46483992330032	-1.95868112288246	NA	NA	0.155188733333333	0.188358266666667	NA	NA	NA	NA	-2.46483992330032	-1.95868112288246	NA	NA
GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	0.918525408365909	-0.770219156613062	0.918525408365909	-0.770219156613062	NA	NA	NA	NA	NA	NA	0.918525408365909	-0.770219156613062	0.918525408365909	-0.770219156613062
GO:0016708	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor	-15.0246779737157	-3.11710626625436	-15.0246779737157	-3.11710626625436	1e-05	0.0166158666666667	NA	NA	NA	NA	-15.0246779737157	-3.11710626625436	-15.0246779737157	-3.11710626625436
GO:0016722	oxidoreductase activity, oxidizing metal ions	-3.92237415650301	-2.16678119007745	-3.92237415650301	-2.16678119007745	1e-05	0.0228863333333333	NA	NA	NA	NA	-3.92237415650301	-2.16678119007745	-3.92237415650301	-2.16678119007745
GO:0016726	oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	7.51658805314682	5.25800461854769	7.51658805314682	5.25800461854769	28.167	8.08507	NA	NA	NA	NA	7.51658805314682	5.25800461854769	7.51658805314682	5.25800461854769
GO:0016748	succinyltransferase activity	5.61458549218358	6.77402421553957	5.61458549218358	6.77402421553957	NA	NA	NA	NA	NA	NA	5.61458549218358	6.77402421553957	5.61458549218358	6.77402421553957
GO:0016781	phosphotransferase activity, paired acceptors	6.80719087487001	6.14080128290853	6.80719087487001	6.14080128290853	NA	NA	NA	NA	NA	NA	6.80719087487001	6.14080128290853	6.80719087487001	6.14080128290853
GO:0016863	intramolecular oxidoreductase activity, transposing C=C bonds	4.88265824403942	5.65449022232782	4.88265824403942	5.65449022232782	NA	NA	NA	NA	NA	NA	4.88265824403942	5.65449022232782	4.88265824403942	5.65449022232782
GO:0016882	cyclo-ligase activity	7.33564520235206	4.45825765297445	7.33564520235206	4.45825765297445	NA	NA	NA	NA	NA	NA	7.33564520235206	4.45825765297445	7.33564520235206	4.45825765297445
GO:0016885	ligase activity, forming carbon-carbon bonds	6.80175030018617	6.19049772536692	6.80175030018617	6.19049772536692	NA	NA	NA	NA	NA	NA	6.80175030018617	6.19049772536692	6.80175030018617	6.19049772536692
GO:0016892	endoribonuclease activity, producing 3'-phosphomonoesters	-2.67134886200446	-1.81266026952494	-2.67134886200446	-1.81266026952494	NA	NA	NA	NA	NA	NA	-2.67134886200446	-1.81266026952494	-2.67134886200446	-1.81266026952494
GO:0016896	exoribonuclease activity, producing 5'-phosphomonoesters	7.36049918633689	6.19918760293257	7.36049918633689	6.19918760293257	NA	NA	NA	NA	NA	NA	7.36049918633689	6.19918760293257	7.36049918633689	6.19918760293257
GO:0019001	guanyl nucleotide binding	12.0802212802927	10.6210459380471	NA	NA	NA	NA	NA	NA	NA	NA	12.0802212802927	10.6210459380471	NA	NA
GO:0019202	amino acid kinase activity	6.35344345192717	4.15316684278049	6.35344345192717	4.15316684278049	NA	NA	NA	NA	NA	NA	6.35344345192717	4.15316684278049	6.35344345192717	4.15316684278049
GO:0019203	carbohydrate phosphatase activity	-2.30216830777247	-0.682680493571506	-2.30216830777247	-0.682680493571506	NA	NA	NA	NA	NA	NA	-2.30216830777247	-0.682680493571506	-2.30216830777247	-0.682680493571506
GO:0019213	deacetylase activity	7.4384437621421	7.37040926180841	7.4384437621421	7.37040926180841	NA	NA	NA	NA	NA	NA	7.4384437621421	7.37040926180841	7.4384437621421	7.37040926180841
GO:0022829	wide pore channel activity	-1.60702760497179	-0.0501376574960109	NA	NA	NA	NA	NA	NA	NA	NA	-1.60702760497179	-0.0501376574960109	NA	NA
GO:0032549	ribonucleoside binding	11.455755723062	10.153322615457	NA	NA	69.1974666666667	29.9993333333333	NA	NA	NA	NA	11.455755723062	10.153322615457	NA	NA
GO:0032561	guanyl ribonucleotide binding	12.0802212802927	10.6210459380471	12.0802212802927	10.6210459380471	NA	NA	NA	NA	NA	NA	12.0802212802927	10.6210459380471	12.0802212802927	10.6210459380471
GO:0034639	L-amino acid efflux transmembrane transporter activity	-3.79797812695542	-3.15763438191067	-3.79797812695542	-3.15763438191067	0.0718676666666667	0.0540116666666667	NA	NA	NA	NA	-3.79797812695542	-3.15763438191067	-3.79797812695542	-3.15763438191067
GO:0042083	5,10-methylenetetrahydrofolate-dependent methyltransferase activity	7.10998209666905	6.09664867919104	7.10998209666906	6.09664867919104	NA	NA	NA	NA	NA	NA	7.10998209666905	6.09664867919104	7.10998209666906	6.09664867919104
GO:0042277	peptide binding	-4.43004234358698	-2.98957265625574	-4.43004234358698	-2.98957265625574	1e-05	0.022222	NA	NA	NA	NA	-4.43004234358698	-2.98957265625574	-4.43004234358698	-2.98957265625574
GO:0043021	ribonucleoprotein complex binding	9.092821109551	7.84070317128091	9.092821109551	7.84070317128091	NA	NA	NA	NA	NA	NA	9.092821109551	7.84070317128091	9.092821109551	7.84070317128091
GO:0043211	ATPase-coupled carbohydrate transmembrane transporter activity	1.98577607044809	2.01635680984163	1.98577607044808	2.01635680984163	NA	NA	NA	NA	NA	NA	1.98577607044809	2.01635680984163	1.98577607044808	2.01635680984163
GO:0043225	ATPase-coupled inorganic anion transmembrane transporter activity	10.1757136104341	9.00865763756638	10.1757136104341	9.00865763756638	NA	NA	NA	NA	NA	NA	10.1757136104341	9.00865763756638	10.1757136104341	9.00865763756638
GO:0044877	protein-containing complex binding	9.092821109551	7.84070317128091	NA	NA	NA	NA	NA	NA	NA	NA	9.092821109551	7.84070317128091	NA	NA
GO:0045182	translation regulator activity	11.5402948415623	10.3404762222103	NA	NA	NA	NA	NA	NA	NA	NA	11.5402948415623	10.3404762222103	NA	NA
GO:0046983	protein dimerization activity	6.0693911472123	4.04250468920885	6.0693911472123	4.04250468920885	65.5757	14.93903	NA	NA	NA	NA	6.0693911472123	4.04250468920885	6.0693911472123	4.04250468920885
GO:0047661	amino-acid racemase activity	7.01901242254607	5.58196893069173	7.01901242254608	5.58196893069173	NA	NA	NA	NA	NA	NA	7.01901242254607	5.58196893069173	7.01901242254608	5.58196893069173
GO:0048029	monosaccharide binding	5.76800660203792	4.10094786310716	5.76800660203792	4.10094786310716	54.4932666666667	17.0963933333333	NA	NA	NA	NA	5.76800660203792	4.10094786310716	5.76800660203792	4.10094786310716
GO:0051185	coenzyme transmembrane transporter activity	8.47309438328494	7.1812469104608	8.47309438328494	7.1812469104608	NA	NA	NA	NA	NA	NA	8.47309438328494	7.1812469104608	8.47309438328494	7.1812469104608
GO:0052745	inositol phosphate phosphatase activity	6.82136710053969	6.84610714152408	NA	NA	NA	NA	NA	NA	NA	NA	6.82136710053969	6.84610714152408	NA	NA
GO:0052834	inositol monophosphate phosphatase activity	6.82136710053969	6.84610714152408	6.82136710053969	6.84610714152408	NA	NA	NA	NA	NA	NA	6.82136710053969	6.84610714152408	6.82136710053969	6.84610714152408
GO:0060589	nucleoside-triphosphatase regulator activity	5.87397118744945	5.67851043841184	NA	NA	NA	NA	NA	NA	NA	NA	5.87397118744945	5.67851043841184	NA	NA
GO:0060590	ATPase regulator activity	5.87397118744945	5.67851043841184	5.87397118744945	5.67851043841184	NA	NA	NA	NA	NA	NA	5.87397118744945	5.67851043841184	5.87397118744945	5.67851043841184
GO:0070008	serine-type exopeptidase activity	6.37496155847681	5.00284636871368	NA	NA	1e-05	0.0042451	NA	NA	NA	NA	6.37496155847681	5.00284636871368	NA	NA
GO:0070548	L-glutamine aminotransferase activity	5.8664754673744	4.17372150317779	5.8664754673744	4.17372150317779	NA	NA	NA	NA	NA	NA	5.8664754673744	4.17372150317779	5.8664754673744	4.17372150317779
GO:0090079	translation regulator activity, nucleic acid binding	11.5402948415623	10.3404762222103	NA	NA	NA	NA	NA	NA	NA	NA	11.5402948415623	10.3404762222103	NA	NA
GO:0090599	alpha-glucosidase activity	4.88839842183916	2.35455409163016	4.88839842183916	2.35455409163016	NA	NA	NA	NA	NA	NA	4.88839842183916	2.35455409163016	4.88839842183916	2.35455409163016
GO:0106130	purine phosphoribosyltransferase activity	7.5349696951008	6.7226126545835	7.5349696951008	6.7226126545835	NA	NA	NA	NA	NA	NA	7.5349696951008	6.7226126545835	7.5349696951008	6.7226126545835
GO:0140323	solute:anion antiporter activity	-15.0246779737157	-3.59140899351532	-15.0246779737157	-3.59140899351532	NA	NA	NA	NA	NA	NA	-15.0246779737157	-3.59140899351532	-15.0246779737157	-3.59140899351532
GO:0000104	succinate dehydrogenase activity	-2.18928523301986	-2.53861561246381	NA	NA	0.219250033333333	0.1444026	NA	NA	NA	NA	-2.18928523301986	-2.53861561246381	NA	NA
GO:0000987	cis-regulatory region sequence-specific DNA binding	-4.04278568997514	-0.595622184211533	NA	NA	NA	NA	NA	NA	NA	NA	-4.04278568997514	-0.595622184211533	NA	NA
GO:0001883	purine nucleoside binding	11.4197688641521	10.1148088947798	NA	NA	NA	NA	NA	NA	NA	NA	11.4197688641521	10.1148088947798	NA	NA
GO:0003700	DNA-binding transcription factor activity	11.3064584623403	10.2106402851287	11.3064584623403	10.2106402851287	NA	NA	11.3064584623403	10.2106402851287	NA	NA	NA	NA	11.3064584623403	10.2106402851287
GO:0003725	double-stranded RNA binding	5.75280847057066	4.48818570339848	NA	NA	53.9131333333333	22.4428666666667	NA	NA	NA	NA	5.75280847057066	4.48818570339848	NA	NA
GO:0003727	single-stranded RNA binding	-0.0357665031372028	0.617394408526645	-0.0357665031372028	0.617394408526645	NA	NA	NA	NA	NA	NA	-0.0357665031372028	0.617394408526645	-0.0357665031372028	0.617394408526645
GO:0003729	mRNA binding	7.65132448547849	6.01097802044335	NA	NA	201.038	64.4793	NA	NA	NA	NA	7.65132448547849	6.01097802044335	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	9.52345087471689	8.36034964348645	NA	NA	NA	NA	NA	NA	NA	NA	9.52345087471689	8.36034964348645	NA	NA
GO:0003916	DNA topoisomerase activity	7.70319416048502	6.56413780099573	7.70319416048502	6.56413780099573	NA	NA	NA	NA	NA	NA	7.70319416048502	6.56413780099573	7.70319416048502	6.56413780099573
GO:0003988	acetyl-CoA C-acyltransferase activity	1.03488074213483	3.36506931547528	NA	NA	0.0208909333333333	0.0450947333333333	NA	NA	NA	NA	1.03488074213483	3.36506931547528	NA	NA
GO:0003995	acyl-CoA dehydrogenase activity	-3.24873396487923	-2.91876437397316	NA	NA	0.105187666666667	0.0898910666666667	NA	NA	NA	NA	-3.24873396487923	-2.91876437397316	NA	NA
GO:0004033	aldo-keto reductase (NADP) activity	-3.99199088536399	-4.19473330261795	NA	NA	0.038063	0.0195080666666667	NA	NA	NA	NA	-3.99199088536399	-4.19473330261795	NA	NA
GO:0004152	dihydroorotate dehydrogenase activity	4.14153647137242	2.05286078404724	NA	NA	17.3017333333333	3.65538333333333	NA	NA	NA	NA	4.14153647137242	2.05286078404724	NA	NA
GO:0004185	serine-type carboxypeptidase activity	6.37496138464873	5.00265504626191	6.37496138464873	5.00265504626191	NA	NA	NA	NA	NA	NA	6.37496138464873	5.00265504626191	6.37496138464873	5.00265504626191
GO:0004353	glutamate dehydrogenase [NAD(P)+] activity	9.33884355022506	7.01708543675986	NA	NA	13.3904333333333	29.2658	NA	NA	NA	NA	9.33884355022506	7.01708543675986	NA	NA
GO:0004470	malic enzyme activity	7.31745189915764	5.04692346630415	7.31745189915764	5.04692346630415	NA	NA	NA	NA	NA	NA	7.31745189915764	5.04692346630415	7.31745189915764	5.04692346630415
GO:0004497	monooxygenase activity	5.20803766035308	5.19003877594249	NA	NA	1e-05	0.0183900666666667	NA	NA	NA	NA	5.20803766035308	5.19003877594249	NA	NA
GO:0004557	alpha-galactosidase activity	-15.6096404744368	-5.21746260480271	NA	NA	1e-05	0.0134320333333333	NA	NA	NA	NA	-15.6096404744368	-5.21746260480271	NA	NA
GO:0004558	alpha-1,4-glucosidase activity	-15.6096404744368	-6.47290563645636	NA	NA	1e-05	0.00562233333333333	NA	NA	NA	NA	-15.6096404744368	-6.47290563645636	NA	NA
GO:0004596	peptide alpha-N-acetyltransferase activity	1.0382043765868	2.37645480748688	NA	NA	1e-05	0.0696984333333333	NA	NA	NA	NA	1.0382043765868	2.37645480748688	NA	NA
GO:0004673	protein histidine kinase activity	9.10238256121097	7.48817220390906	NA	NA	259.247333333333	69.8429666666667	NA	NA	NA	NA	9.10238256121097	7.48817220390906	NA	NA
GO:0004674	protein serine/threonine kinase activity	7.03262505718697	5.5123894355384	NA	NA	130.919333333333	45.6266	NA	NA	NA	NA	7.03262505718697	5.5123894355384	NA	NA
GO:0004713	protein tyrosine kinase activity	-0.486207440156525	-2.82789281554677	NA	NA	1e-05	0.0377847666666667	NA	NA	NA	NA	-0.486207440156525	-2.82789281554677	NA	NA
GO:0004731	purine-nucleoside phosphorylase activity	7.28402020745859	6.47172614807842	NA	NA	70.0122	34.9981333333333	NA	NA	NA	NA	7.28402020745859	6.47172614807842	NA	NA
GO:0004810	tRNA adenylyltransferase activity	4.81729709312095	2.90904573083868	NA	NA	28.1672	7.42781	NA	NA	NA	NA	4.81729709312095	2.90904573083868	NA	NA
GO:0004856	xylulokinase activity	-6.91722257592741	-2.9873232088679	NA	NA	0.0082572	0.0248306333333333	NA	NA	NA	NA	-6.91722257592741	-2.9873232088679	NA	NA
GO:0005198	structural molecule activity	15.1318983876707	13.5522431058117	NA	NA	657.831	50.9791666666667	NA	NA	NA	NA	15.1318983876707	13.5522431058117	NA	NA
GO:0005283	amino acid:sodium symporter activity	-5.61141440762836	-2.49102108158915	-5.61141440762836	-2.49102108158915	NA	NA	NA	NA	NA	NA	-5.61141440762836	-2.49102108158915	-5.61141440762836	-2.49102108158915
GO:0005363	maltose transmembrane transporter activity	5.23214689702717	6.83576253026011	NA	NA	37.5866	114.2136	NA	NA	NA	NA	5.23214689702717	6.83576253026011	NA	NA
GO:0005381	iron ion transmembrane transporter activity	1.8040452960855	2.77956438791481	1.8040452960855	2.77956438791481	NA	NA	NA	NA	NA	NA	1.8040452960855	2.77956438791481	1.8040452960855	2.77956438791481
GO:0005416	amino acid:cation symporter activity	-5.61141440762836	-2.49102108158915	NA	NA	NA	NA	NA	NA	NA	NA	-5.61141440762836	-2.49102108158915	NA	NA
GO:0008047	enzyme activator activity	1.06986711518479	1.85627363851041	NA	NA	2.09923	3.58959666666667	NA	NA	NA	NA	1.06986711518479	1.85627363851041	NA	NA
GO:0008134	transcription factor binding	-6.61938520339991	-5.0767066776869	NA	NA	1e-05	0.0143637	NA	NA	NA	NA	-6.61938520339991	-5.0767066776869	NA	NA
GO:0008234	cysteine-type peptidase activity	6.95150243376536	6.24188488646565	NA	NA	123.768666666667	75.6775666666667	NA	NA	NA	NA	6.95150243376536	6.24188488646565	NA	NA
GO:0008251	tRNA-specific adenosine deaminase activity	6.56230720409955	4.56590519816508	NA	NA	1e-05	0.0228863333333333	NA	NA	NA	NA	6.56230720409955	4.56590519816508	NA	NA
GO:0008289	lipid binding	9.78312212908255	8.64964005184678	NA	NA	881.075666666667	401.590166666667	NA	NA	NA	NA	9.78312212908255	8.64964005184678	NA	NA
GO:0008296	3'-5'-exodeoxyribonuclease activity	-15.6096404744368	-4.59887753304241	NA	NA	1e-05	0.01772625	NA	NA	NA	NA	-15.6096404744368	-4.59887753304241	NA	NA
GO:0008320	protein transmembrane transporter activity	10.7228103852557	9.22272119757916	NA	NA	1e-05	0.207135333333333	NA	NA	NA	NA	10.7228103852557	9.22272119757916	NA	NA
GO:0008378	galactosyltransferase activity	-2.43808574352766	-0.81503930759638	NA	NA	NA	NA	NA	NA	NA	NA	-2.43808574352766	-0.81503930759638	NA	NA
GO:0008422	beta-glucosidase activity	8.51865975121028	7.07191157680998	NA	NA	366.751666666667	134.462	NA	NA	NA	NA	8.51865975121028	7.07191157680998	NA	NA
GO:0008452	RNA ligase activity	6.13421614720081	5.54111210729363	NA	NA	35.0921	28.5375333333333	NA	NA	NA	NA	6.13421614720081	5.54111210729363	NA	NA
GO:0008534	oxidized purine nucleobase lesion DNA N-glycosylase activity	4.17596455465739	2.30873384068296	NA	NA	17.9668333333333	4.95447066666667	NA	NA	NA	NA	4.17596455465739	2.30873384068296	NA	NA
GO:0008746	NAD(P)+ transhydrogenase activity	-5.26816983448951	-3.85931172540422	-5.26816983448951	-3.85931172540422	NA	NA	NA	NA	NA	NA	-5.26816983448951	-3.85931172540422	-5.26816983448951	-3.85931172540422
GO:0008793	aromatic-amino-acid:2-oxoglutarate aminotransferase activity	6.31496612977541	5.49256219259781	NA	NA	1e-05	0.0232833	NA	NA	NA	NA	6.31496612977541	5.49256219259781	NA	NA
GO:0008907	integrase activity	6.28316263948527	4.95038205516244	6.28316263948527	4.95038205516244	NA	NA	NA	NA	NA	NA	6.28316263948527	4.95038205516244	6.28316263948527	4.95038205516244
GO:0008933	lytic transglycosylase activity	5.94867738741165	3.68693976048647	NA	NA	61.7632666666667	12.8619333333333	NA	NA	NA	NA	5.94867738741165	3.68693976048647	NA	NA
GO:0008937	ferredoxin-NAD(P) reductase activity	6.24632846318111	3.94789124204926	6.24632846318112	3.94789124204926	NA	NA	NA	NA	NA	NA	6.24632846318111	3.94789124204926	6.24632846318112	3.94789124204926
GO:0008989	rRNA (guanine-N1-)-methyltransferase activity	-15.6096404744368	-3.31097643172157	NA	NA	1e-05	0.0503743333333333	NA	NA	NA	NA	-15.6096404744368	-3.31097643172157	NA	NA
GO:0009008	DNA-methyltransferase activity	5.15450260524016	3.95364829245727	5.15450260524016	3.95364829245727	NA	NA	NA	NA	NA	NA	5.15450260524016	3.95364829245727	5.15450260524016	3.95364829245727
GO:0009009	site-specific recombinase activity	6.28316263948527	4.95038205516244	6.28316263948527	4.95038205516244	NA	NA	NA	NA	NA	NA	6.28316263948527	4.95038205516244	6.28316263948527	4.95038205516244
GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	-15.6096404744368	-4.26153754975958	NA	NA	1e-05	0.0260620333333333	NA	NA	NA	NA	-15.6096404744368	-4.26153754975958	NA	NA
