id	name	namespace	T7_mean	T7A	T7B	T7C	T7A_n_peptide	T7B_n_peptide	T7C_n_peptide	T7A_n_samp_children	T7B_n_samp_children	T7C_n_samp_children
GO:0005385	zinc ion transmembrane transporter activity	molecular_function	-4.718945530833136	-3.1342363478259494	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0005388	calcium transmembrane transporter activity, phosphorylative mechanism	molecular_function	4.270583758767459	4.423114228928302	4.342106678134911	4.015015781818675	1	1	1	NA	NA	NA
GO:0005402	carbohydrate:cation symporter activity	molecular_function	5.572721926175233	4.85156141640646	4.359180978139229	6.545180609948291	7	7	7	2.0	2.0	2.0
GO:0005415	nucleoside:sodium symporter activity	molecular_function	-6.021756720670057	-16.609640474436812	-16.609640474436812	-4.437419258426766	1	1	1	NA	NA	NA
GO:0005416	amino acid:cation symporter activity	molecular_function	-2.491021081589147	-2.155537855253114	-15.609640474436812	-1.6935202931567463	2	2	2	1.0	1.0	1.0
GO:0005432	calcium:sodium antiporter activity	molecular_function	-5.090109053379787	-16.609640474436812	-16.609640474436812	-3.505474201096144	1	1	1	1.0	1.0	1.0
GO:0005436	sodium:phosphate symporter activity	molecular_function	-5.497989647959927	-4.532427523061053	-16.609640474436812	-5.432108814247017	1	1	1	1.0	1.0	1.0
GO:0005451	monovalent cation:proton antiporter activity	molecular_function	6.4582966041094885	5.782762285902437	5.172996273424119	7.43180819842115	3	3	3	2.0	2.0	2.0
GO:0005488	binding	molecular_function	15.72159945894308	15.841538592067547	16.068964435090432	15.080167138773906	115	115	115	20.0	20.0	20.0
GO:0005506	iron ion binding	molecular_function	13.645665449244868	13.824512302888103	14.115998038506826	12.594542694747897	3	3	3	2.0	2.0	2.0
GO:0005507	copper ion binding	molecular_function	7.6493752293813815	7.864365696382777	8.236803510536559	6.079072983629401	1	1	1	NA	NA	NA
GO:0005509	calcium ion binding	molecular_function	4.555671387581836	4.832662202225291	5.007908597874982	3.3047329778216037	1	1	1	NA	NA	NA
GO:0005515	protein binding	molecular_function	5.4517523940957	5.653219791320021	5.756442823825968	4.750361708238729	8	8	8	5.0	5.0	5.0
GO:0005524	ATP binding	molecular_function	12.996094463746394	13.073406879754359	13.125846084968	12.76306086757993	1	1	1	NA	NA	NA
GO:0005525	GTP binding	molecular_function	10.11479645851009	10.137042361437826	10.394998514501673	9.737906420421576	1	1	1	NA	NA	NA
GO:0005527	macrolide binding	molecular_function	-4.8625944079645	-16.609640474436812	-16.609640474436812	-3.2779117487775435	1	1	1	1.0	1.0	1.0
GO:0005528	FK506 binding	molecular_function	-4.8625944079645	-16.609640474436812	-16.609640474436812	-3.2779117487775435	1	1	1	NA	NA	NA
GO:0005534	galactose binding	molecular_function	-4.6379173132600515	-16.609640474436812	-16.609640474436812	-3.0531942938094603	1	1	1	NA	NA	NA
GO:0005539	glycosaminoglycan binding	molecular_function	-5.5647750970276775	-16.609640474436812	-16.609640474436812	-3.9802679155795815	1	1	1	1.0	1.0	1.0
GO:0005542	folic acid binding	molecular_function	5.0166032878811855	5.5070049052621	3.6911544583659124	5.274988417536596	1	1	1	NA	NA	NA
GO:0005543	phospholipid binding	molecular_function	-5.9058032134392695	-16.609640474436812	-16.609640474436812	-4.321417471217946	1	1	1	NA	NA	NA
GO:0005548	phospholipid transporter activity	molecular_function	-5.497989647959927	-4.532427523061053	-16.609640474436812	-5.432108814247017	1	1	1	1.0	1.0	1.0
GO:0008026	helicase activity	molecular_function	-3.126450302887426	-2.153221883930239	-4.103945511656919	-4.045355202173015	1	1	1	1.0	1.0	1.0
GO:0008028	monocarboxylic acid transmembrane transporter activity	molecular_function	8.650476893115467	8.941246625822442	8.945057680881948	7.788449077999382	8	8	8	7.0	7.0	7.0
GO:0008047	enzyme activator activity	molecular_function	1.8562736385104146	2.612062279064782	0.5133290334033485	1.7316297126682845	2	2	2	1.0	1.0	1.0
GO:0008073	ornithine decarboxylase inhibitor activity	molecular_function	-4.130728479679925	-3.777205328928935	-16.609640474436812	-3.346519483669361	1	1	1	NA	NA	NA
GO:0008079	translation termination factor activity	molecular_function	6.804238600695011	6.69044503281117	6.945713036298704	6.764473550992666	1	1	1	1.0	1.0	1.0
GO:0008080	N-acetyltransferase activity	molecular_function	7.062294234022253	7.079124859855655	7.481074229591888	6.444062581447991	7	7	7	5.0	5.0	5.0
GO:0008081	phosphoric diester hydrolase activity	molecular_function	5.762742179917439	5.731792583628944	5.627321714273958	5.914366837769319	6	6	6	3.0	3.0	3.0
GO:0008094	DNA-dependent ATPase activity	molecular_function	8.396961096836641	8.61214059804793	8.68779824283148	7.69749890261575	11	11	11	4.0	4.0	4.0
GO:0008097	5S rRNA binding	molecular_function	5.714376499269807	5.294723663593172	6.114714745850239	5.613673086675296	1	1	1	NA	NA	NA
GO:0008106	alcohol dehydrogenase (NADP+) activity	molecular_function	-4.832645498077464	-16.609640474436812	-16.609640474436812	-3.2479570889950744	1	1	1	NA	NA	NA
GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	molecular_function	3.2653318707487733	2.448253442700557	3.785801615323779	3.262425640442938	1	1	1	NA	NA	NA
GO:0008113	peptide-methionine (S)-S-oxide reductase activity	molecular_function	1.781601716248949	1.4664913920069278	2.31563868204732	1.3631654689643558	1	1	1	NA	NA	NA
GO:0008115	sarcosine oxidase activity	molecular_function	4.446814228762711	4.275737152571544	4.398035635847494	4.64224524303352	1	1	1	NA	NA	NA
GO:0008121	ubiquinol-cytochrome-c reductase activity	molecular_function	-1.002192638233798	-0.8911049227487052	-0.3443477557004942	-2.549138738788847	1	1	1	NA	NA	NA
GO:0008131	primary amine oxidase activity	molecular_function	-5.449462303337533	-16.609640474436812	-16.609640474436812	-3.864920140137783	1	1	1	NA	NA	NA
GO:0008134	transcription factor binding	molecular_function	-5.076706677686898	-15.609640474436812	-15.609640474436812	-3.492393486816923	2	2	2	1.0	1.0	1.0
GO:0008135	translation factor activity, RNA binding	molecular_function	10.34047622221028	10.324685739024577	10.567631955340707	10.089556411695163	3	3	3	3.0	3.0	3.0
GO:0008137	NADH dehydrogenase (ubiquinone) activity	molecular_function	7.647643098788113	7.60587208512001	8.116250377983434	7.014489200287244	1	1	1	NA	NA	NA
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	molecular_function	-3.915691858701518	-2.4904966991374313	-16.609640474436812	-5.585290318275931	1	1	1	NA	NA	NA
GO:0008143	poly(A) binding	molecular_function	0.6173850043296424	0.6974357872838066	1.15118340984964	-0.3965058697938847	1	1	1	NA	NA	NA
GO:0008144	drug binding	molecular_function	13.348242255098375	13.49106824638466	13.526340923156758	12.960910839989713	9	9	9	9.0	9.0	9.0
GO:0008168	methyltransferase activity	molecular_function	10.329167740805921	10.53200353121765	10.581927349702136	9.72435669004959	59	59	59	15.0	15.0	15.0
GO:0008169	C-methyltransferase activity	molecular_function	4.43677429266348	4.6786737835007655	5.159133456774317	1.8596410691812242	5	5	5	5.0	5.0	5.0
GO:0008170	N-methyltransferase activity	molecular_function	8.512612158554258	8.878441204761453	8.725215862094123	7.656920862729009	14	14	14	9.0	9.0	9.0
GO:0008171	O-methyltransferase activity	molecular_function	3.373069681121247	3.3912954954366263	3.8167474497818294	2.700112344593294	8	8	8	2.0	2.0	2.0
GO:0008172	S-methyltransferase activity	molecular_function	4.728116179616144	4.9980314978652425	4.2807409324763865	4.813387247065642	5	5	5	5.0	5.0	5.0
GO:0008173	RNA methyltransferase activity	molecular_function	9.174264269141114	9.397513557161645	9.436476424060345	8.515279784567436	31	31	31	3.0	3.0	3.0
GO:0008175	tRNA methyltransferase activity	molecular_function	6.504230552031305	6.449111427904004	6.8433502653759195	6.131838380840078	12	12	12	6.0	6.0	6.0
GO:0008176	tRNA (guanine-N7-)-methyltransferase activity	molecular_function	4.250816842138844	4.421142492572465	4.816609945640102	2.9088647746715104	1	1	1	NA	NA	NA
GO:0008177	succinate dehydrogenase (ubiquinone) activity	molecular_function	-5.173699408080024	-16.609640474436812	-16.609640474436812	-3.589084102986564	1	1	1	NA	NA	NA
GO:0008184	glycogen phosphorylase activity	molecular_function	4.097650121889851	3.9940094120853096	4.261305141435158	4.022429958553245	1	1	1	NA	NA	NA
GO:0008186	RNA-dependent ATPase activity	molecular_function	6.131630637753063	6.313826296390398	6.1730114694072435	5.873709863840383	1	1	1	NA	NA	NA
GO:0008194	UDP-glycosyltransferase activity	molecular_function	5.581557563719559	5.577823181276323	5.941861532220985	5.105398080232996	14	14	14	6.0	6.0	6.0
GO:0008198	ferrous iron binding	molecular_function	6.105657127826055	6.196902067723356	6.0656821638479945	6.049824595069883	1	1	1	NA	NA	NA
GO:0008199	ferric iron binding	molecular_function	8.059935659853968	8.131604917000052	8.106227908412023	7.934080041551493	1	1	1	NA	NA	NA
GO:0008233	peptidase activity	molecular_function	11.06181785775161	11.195050767441241	11.075732867016855	10.89945364498097	26	26	26	1.0	1.0	1.0
GO:0008234	cysteine-type peptidase activity	molecular_function	6.24188488646565	6.356214428700923	6.5908311834067534	5.606789093586722	2	2	2	1.0	1.0	1.0
GO:0008235	metalloexopeptidase activity	molecular_function	5.863623148461703	5.43979691533195	5.7181558253300455	6.297083192033067	3	3	3	2.0	2.0	2.0
GO:0008236	serine-type peptidase activity	molecular_function	9.776468449816822	9.984385161072305	9.763664229811143	9.548466970295662	5	5	5	2.0	2.0	2.0
GO:0008237	metallopeptidase activity	molecular_function	9.213815319352841	9.347969495489608	9.117839143961868	9.165271578310852	5	5	5	2.0	2.0	2.0
GO:0008238	exopeptidase activity	molecular_function	7.850406476742455	7.877537283199454	8.04785916647588	7.589121550845731	15	15	15	8.0	8.0	8.0
GO:0008239	dipeptidyl-peptidase activity	molecular_function	-0.079985736750882	-0.5381802068733457	0.8800115225027175	-1.693518426628116	1	1	1	NA	NA	NA
GO:0008242	omega peptidase activity	molecular_function	5.84258321687742	5.906758679161075	6.153956973189568	5.355819304714269	3	3	3	3.0	3.0	3.0
GO:0008251	tRNA-specific adenosine deaminase activity	molecular_function	4.565905198165081	4.761934659137671	5.1983923913313586	2.84910835536927	2	2	2	1.0	1.0	1.0
GO:0008252	nucleotidase activity	molecular_function	7.434606145060391	6.981672487780079	6.303576564987633	8.292869246764786	3	3	3	2.0	2.0	2.0
GO:0008253	5'-nucleotidase activity	molecular_function	7.433832441108355	6.9784931090912625	6.303576199696641	8.292869154761751	1	1	1	NA	NA	NA
GO:0008254	3'-nucleotidase activity	molecular_function	-4.213740445654906	-2.628956417887184	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	molecular_function	-3.460544365532894	-16.609640474436812	-16.609640474436812	-1.8756877479664118	1	1	1	NA	NA	NA
GO:0008270	zinc ion binding	molecular_function	10.057646571498418	10.254686154749985	10.35144723887605	9.386002565996256	1	1	1	NA	NA	NA
GO:0008271	secondary active sulfate transmembrane transporter activity	molecular_function	6.171726910535999	6.665506472034258	6.829405624404292	0.046770422162450205	1	1	1	NA	NA	NA
GO:0008273	calcium, potassium:sodium antiporter activity	molecular_function	-5.090109053379787	-16.609640474436812	-16.609640474436812	-3.505474201096144	1	1	1	NA	NA	NA
GO:0008276	protein methyltransferase activity	molecular_function	5.379529924405544	5.493581499265456	5.763661209229485	4.672695468399477	4	4	4	2.0	2.0	2.0
GO:0008289	lipid binding	molecular_function	8.649640051846777	8.797288678796418	9.428071206918293	6.151240200444627	2	2	2	1.0	1.0	1.0
GO:0008296	3'-5'-exodeoxyribonuclease activity	molecular_function	-4.5988775330424065	-3.112130395148083	-15.609640474436812	-6.9429637583813175	2	2	2	1.0	1.0	1.0
GO:0008297	single-stranded DNA exodeoxyribonuclease activity	molecular_function	-5.4089175693824645	-3.8243637560387644	-16.609640474436812	-16.609640474436812	1	1	1	1.0	1.0	1.0
GO:0008308	voltage-gated anion channel activity	molecular_function	3.561408015170418	3.6526241610375054	4.019150347289611	2.728358096408387	1	1	1	1.0	1.0	1.0
GO:0008309	double-stranded DNA exodeoxyribonuclease activity	molecular_function	-7.239527063513638	-16.609640474436812	-16.609640474436812	-5.656018738674102	1	1	1	1.0	1.0	1.0
GO:0008310	single-stranded DNA 3'-5' exodeoxyribonuclease activity	molecular_function	-5.4089175693824645	-3.8243637560387644	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008312	7S RNA binding	molecular_function	4.6328226933173156	4.7304117149190335	5.073850217734489	3.828032365151392	1	1	1	NA	NA	NA
GO:0008320	protein transmembrane transporter activity	molecular_function	9.222721197579158	9.269470383095943	9.642111295405533	8.55546496912018	2	2	2	1.0	1.0	1.0
GO:0008324	cation transmembrane transporter activity	molecular_function	11.007623822929585	11.003548376123348	11.237890940924279	10.738405098107824	72	72	72	13.0	13.0	13.0
GO:0008374	O-acyltransferase activity	molecular_function	5.5295971386480804	5.64297492451694	6.29597789773752	3.3269907651731208	8	8	8	6.0	6.0	6.0
GO:0008375	acetylglucosaminyltransferase activity	molecular_function	3.425934655155823	3.558507752988682	4.096587401150876	1.7453668568766918	4	4	4	3.0	3.0	3.0
GO:0008378	galactosyltransferase activity	molecular_function	-0.8150393075963804	-0.5822203810209224	-15.609640474436812	0.05272749375698188	2	2	2	1.0	1.0	1.0
GO:0008381	mechanosensitive ion channel activity	molecular_function	-4.497450778396353	-16.609640474436812	-16.609640474436812	-2.912705539573081	1	1	1	NA	NA	NA
GO:0008408	3'-5' exonuclease activity	molecular_function	7.727939690709094	7.838872072484662	7.781233275437072	7.5475146665227895	5	5	5	3.0	3.0	3.0
GO:0008409	5'-3' exonuclease activity	molecular_function	4.252154286665862	4.556049531364537	4.8723175708744675	2.122280802458285	4	4	4	2.0	2.0	2.0
GO:0008410	CoA-transferase activity	molecular_function	-2.8741941023358315	-2.2437418407978917	-14.287712379549449	-2.3365668403624325	5	5	5	4.0	4.0	4.0
GO:0008412	4-hydroxybenzoate octaprenyltransferase activity	molecular_function	-4.199983477535389	-4.002724070076593	-16.609640474436812	-3.3098886854090503	1	1	1	NA	NA	NA
GO:0008413	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	molecular_function	-0.4908304978775227	0.7213551589001262	-2.3979954879343715	-1.754441057132119	1	1	1	NA	NA	NA
GO:0008417	fucosyltransferase activity	molecular_function	-4.5214043366951815	-16.609640474436812	-16.609640474436812	-2.9366627355366814	1	1	1	NA	NA	NA
GO:0008422	beta-glucosidase activity	molecular_function	7.071911576809983	7.642672766735757	7.312982851652135	5.4847387423157326	2	2	2	1.0	1.0	1.0
GO:0008425	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008428	ribonuclease inhibitor activity	molecular_function	-3.523797375004636	-16.609640474436812	-16.609640474436812	-1.9389455031950613	1	1	1	1.0	1.0	1.0
GO:0008443	phosphofructokinase activity	molecular_function	8.689998111147771	8.646217751039334	9.038903629719611	8.28702165959014	3	3	3	3.0	3.0	3.0
GO:0008444	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	molecular_function	4.326399764002401	4.646934499915982	4.9271284550099	2.2354391047039077	1	1	1	NA	NA	NA
GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity	molecular_function	6.055280266033332	6.026381794173935	5.343951395599562	6.5500279518412	1	1	1	NA	NA	NA
GO:0008452	RNA ligase activity	molecular_function	5.54111210729363	5.607706105356712	5.6221543423646025	5.381034133022441	2	2	2	1.0	1.0	1.0
GO:0008453	alanine-glyoxylate transaminase activity	molecular_function	4.684816867807272	4.991086420927141	4.66370325587356	4.322699730340155	1	1	1	NA	NA	NA
GO:0008460	dTDP-glucose 4,6-dehydratase activity	molecular_function	-2.6744723547498985	-1.708603903231057	-16.609640474436812	-2.608628195808346	1	1	1	NA	NA	NA
GO:0008470	isovaleryl-CoA dehydrogenase activity	molecular_function	-4.561628219367898	-4.031168713240699	-16.609640474436812	-3.9243660585744315	1	1	1	NA	NA	NA
GO:0008474	palmitoyl-(protein) hydrolase activity	molecular_function	-4.093858517870544	-16.609640474436812	-16.609640474436812	-2.5090602583882817	1	1	1	NA	NA	NA
GO:0008478	pyridoxal kinase activity	molecular_function	-5.460225704127894	-16.609640474436812	-16.609640474436812	-3.8756866890963977	1	1	1	NA	NA	NA
GO:0008479	queuine tRNA-ribosyltransferase activity	molecular_function	2.78016379212786	2.9982785595507515	3.23889689145348	1.6675424761974098	1	1	1	NA	NA	NA
GO:0008483	transaminase activity	molecular_function	10.512849886792724	10.818426621965429	10.929890861947984	9.291567029312764	24	24	24	19.0	19.0	19.0
GO:0008484	sulfuric ester hydrolase activity	molecular_function	3.699662062426691	3.931433504069275	4.407666819265293	1.3201974968020436	3	3	3	2.0	2.0	2.0
GO:0008495	protoheme IX farnesyltransferase activity	molecular_function	-3.996230837690634	-3.0322352508978425	-16.609640474436812	-3.9270298707306366	1	1	1	NA	NA	NA
GO:0008509	anion transmembrane transporter activity	molecular_function	10.004605546647015	10.363566883082557	10.49176124783295	8.341775660364512	55	55	55	6.0	6.0	6.0
GO:0008514	organic anion transmembrane transporter activity	molecular_function	8.709329699912834	8.970627871979087	8.976188845023644	7.968168763209472	36	36	36	7.0	7.0	7.0
GO:0008516	hexose uniporter activity	molecular_function	-3.41565831229868	-3.197308803111924	-16.609640474436812	-2.5387061463927214	1	1	1	1.0	1.0	1.0
GO:0008519	ammonium transmembrane transporter activity	molecular_function	-2.093406950850203	-2.008473256138845	-1.5442916626115277	-3.163849638388736	1	1	1	NA	NA	NA
GO:0008531	riboflavin kinase activity	molecular_function	4.330599032022725	4.414832351492646	4.66361218203141	3.7747027352349423	1	1	1	NA	NA	NA
GO:0008534	oxidized purine nucleobase lesion DNA N-glycosylase activity	molecular_function	2.3087338406829643	2.4754117875907564	3.09306488303725	-0.37873439256627656	2	2	2	1.0	1.0	1.0
GO:0008551	cadmium transmembrane transporter activity, phosphorylative mechanism	molecular_function	1.2274350918401156	0.8418523862570491	0.45118209276022775	1.9504684141501227	1	1	1	NA	NA	NA
GO:0008556	potassium transmembrane transporter activity, phosphorylative mechanism	molecular_function	-1.8445184375511663	-0.2595904785418011	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008559	ATPase-coupled xenobiotic transmembrane transporter activity	molecular_function	-5.055883202604911	-16.609640474436812	-16.609640474436812	-3.471240667961247	1	1	1	NA	NA	NA
GO:0008609	alkylglycerone-phosphate synthase activity	molecular_function	-6.330490360289943	-16.609640474436812	-16.609640474436812	-4.74630208475092	1	1	1	NA	NA	NA
GO:0008641	ubiquitin-like modifier activating enzyme activity	molecular_function	6.353328584799372	6.51186174110366	6.776577788196674	5.4720978011830645	1	1	1	NA	NA	NA
GO:0008649	rRNA methyltransferase activity	molecular_function	8.71750817331096	9.050268641364767	9.010231312360862	7.761913219713359	18	18	18	5.0	5.0	5.0
GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	molecular_function	-2.1821377455754605	-0.833611045907779	-16.609640474436812	-3.3231693464372287	1	1	1	NA	NA	NA
GO:0008657	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity	molecular_function	-4.321456891466375	-16.609640474436812	-16.609640474436812	-2.7366867000838604	1	1	1	NA	NA	NA
GO:0008658	penicillin binding	molecular_function	5.015588258321085	5.044507781762912	5.304573099725456	4.615804699090601	1	1	1	NA	NA	NA
GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase activity	molecular_function	6.299652513710782	6.120548937075999	6.597298751097539	6.127651849765638	1	1	1	NA	NA	NA
GO:0008662	1-phosphofructokinase activity	molecular_function	5.553805900463306	5.572732054470658	5.117807229454323	5.872976468188929	1	1	1	NA	NA	NA
GO:0008663	2',3'-cyclic-nucleotide 2'-phosphodiesterase activity	molecular_function	1.0251823902095987	0.33476275752685014	1.3079530462090736	1.2440224005045453	1	1	1	NA	NA	NA
GO:0008664	2'-5'-RNA ligase activity	molecular_function	4.171964705197875	4.3351687968957755	4.429013320700457	3.6265559493803385	1	1	1	NA	NA	NA
GO:0008667	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	molecular_function	-5.203105930045165	-16.609640474436812	-16.609640474436812	-3.618497775351852	1	1	1	NA	NA	NA
GO:0008670	2,4-dienoyl-CoA reductase (NADPH) activity	molecular_function	-4.02833003088462	-2.7875078559587694	-16.609640474436812	-4.680086158703962	1	1	1	NA	NA	NA
GO:0008671	2-dehydro-3-deoxygalactonokinase activity	molecular_function	-4.736350175562062	-16.609640474436812	-16.609640474436812	-3.1516440673562665	1	1	1	NA	NA	NA
GO:0008672	2-dehydro-3-deoxyglucarate aldolase activity	molecular_function	-5.430687279209132	-16.609640474436812	-16.609640474436812	-3.846139680456613	1	1	1	NA	NA	NA
GO:0008673	2-dehydro-3-deoxygluconokinase activity	molecular_function	-2.2521833147406096	-0.8175797428785121	-16.609640474436812	-4.004262819056152	1	1	1	NA	NA	NA
GO:0008674	2-dehydro-3-deoxy-6-phosphogalactonate aldolase activity	molecular_function	-4.85175048411182	-16.609640474436812	-16.609640474436812	-3.267065729197672	1	1	1	NA	NA	NA
GO:0008675	2-dehydro-3-deoxy-phosphogluconate aldolase activity	molecular_function	-4.032077894880422	-2.4472727501766864	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008676	3-deoxy-8-phosphooctulonate synthase activity	molecular_function	-5.551179658829774	-3.9666682061032152	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008677	2-dehydropantoate 2-reductase activity	molecular_function	-4.861573446761836	-16.609640474436812	-16.609640474436812	-3.276890589588505	1	1	1	NA	NA	NA
GO:0008678	2-deoxy-D-gluconate 3-dehydrogenase activity	molecular_function	-1.0593446017126196	-16.609640474436812	-16.609640474436812	0.5255978551745215	1	1	1	NA	NA	NA
GO:0008679	2-hydroxy-3-oxopropionate reductase activity	molecular_function	-5.503049181987024	-16.609640474436812	-16.609640474436812	-3.9185229276208333	1	1	1	NA	NA	NA
GO:0008684	2-oxopent-4-enoate hydratase activity	molecular_function	-3.8710696483037403	-2.286247885960876	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008685	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity	molecular_function	4.391756265586332	4.270842862586066	4.4536031770208435	4.443606651475615	1	1	1	NA	NA	NA
GO:0008686	3,4-dihydroxy-2-butanone-4-phosphate synthase activity	molecular_function	3.2035874941347955	3.374789110733077	3.8738722433325634	1.3805078193394458	1	1	1	NA	NA	NA
GO:0008691	3-hydroxybutyryl-CoA dehydrogenase activity	molecular_function	-5.301079595793226	-16.609640474436812	-16.609640474436812	-3.716496343971397	1	1	1	NA	NA	NA
GO:0008692	3-hydroxybutyryl-CoA epimerase activity	molecular_function	-4.955643000642399	-16.609640474436812	-16.609640474436812	-3.3709789869046323	1	1	1	NA	NA	NA
GO:0008694	3-octaprenyl-4-hydroxybenzoate carboxy-lyase activity	molecular_function	-6.373450841071373	-16.609640474436812	-16.609640474436812	-4.789285973525964	1	1	1	NA	NA	NA
GO:0008695	3-phenylpropionate dioxygenase activity	molecular_function	-3.5896588953859125	-3.7075386235259735	-16.609640474436812	-2.5342281798361252	1	1	1	NA	NA	NA
GO:0008697	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase activity	molecular_function	-5.513039510376155	-3.928516287860013	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008700	4-hydroxy-2-oxoglutarate aldolase activity	molecular_function	-4.032077894880422	-2.4472727501766864	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0008703	5-amino-6-(5-phosphoribosylamino)uracil reductase activity	molecular_function	-5.879416609926171	-16.609640474436812	-16.609640474436812	-4.295020412737766	1	1	1	NA	NA	NA
GO:0008704	5-carboxymethyl-2-hydroxymuconate delta-isomerase activity	molecular_function	5.652984516382165	6.074543969370427	5.534525446962136	5.217517675403164	1	1	1	NA	NA	NA
GO:0008705	methionine synthase activity	molecular_function	2.412894407858066	2.477597031710972	3.192569785330266	0.33820189596665984	1	1	1	NA	NA	NA
GO:0008706	6-phospho-beta-glucosidase activity	molecular_function	-3.6459134963873363	-16.609640474436812	-16.609640474436812	-2.0610713968413807	1	1	1	NA	NA	NA
GO:0008709	cholate 7-alpha-dehydrogenase activity	molecular_function	-4.25367461990255	-16.609640474436812	-16.609640474436812	-2.6688956016391323	1	1	1	NA	NA	NA
GO:0008710	8-amino-7-oxononanoate synthase activity	molecular_function	7.059162005378529	7.371950846051649	6.643804251818364	7.070743517567431	1	1	1	NA	NA	NA
GO:0008712	ADP-glyceromanno-heptose 6-epimerase activity	molecular_function	-4.594062808585554	-16.609640474436812	-16.609640474436812	-3.0093326184250895	1	1	1	NA	NA	NA
GO:0008713	ADP-heptose-lipopolysaccharide heptosyltransferase activity	molecular_function	-2.8464374461562088	-3.3561578448308973	-16.609640474436812	-1.6463289229148226	1	1	1	NA	NA	NA
GO:0008716	D-alanine-D-alanine ligase activity	molecular_function	5.017423112383857	5.35710857165989	5.107445168180668	4.439942223751478	1	1	1	NA	NA	NA
GO:0008720	D-lactate dehydrogenase activity	molecular_function	-6.588299559800412	-16.609640474436812	-16.609640474436812	-5.004262819056152	1	1	1	NA	NA	NA
GO:0008721	D-serine ammonia-lyase activity	molecular_function	3.3301917042951716	2.9293554728533953	3.1135054821493213	3.796992219484777	1	1	1	NA	NA	NA
GO:0008725	DNA-3-methyladenine glycosylase activity	molecular_function	-2.4223734683103038	-1.6223276034457779	-16.609640474436812	-2.090335941999773	1	1	1	NA	NA	NA
GO:0008728	GTP diphosphokinase activity	molecular_function	3.0262376231914834	2.486194342835404	2.9233755051181904	3.492019798125148	1	1	1	NA	NA	NA
GO:0008730	L(+)-tartrate dehydratase activity	molecular_function	-5.554853033326192	-16.609640474436812	-16.609640474436812	-3.9703427306967205	1	1	1	NA	NA	NA
GO:0008734	L-aspartate oxidase activity	molecular_function	2.7907914960453963	2.762136169901112	3.5746222863488293	1.0440303394757837	1	1	1	NA	NA	NA
GO:0008736	L-fucose isomerase activity	molecular_function	-5.412468840648955	-4.171867599162388	-16.609640474436812	-6.064000238424041	1	1	1	NA	NA	NA
GO:0008740	L-rhamnose isomerase activity	molecular_function	-6.098164528444621	-16.609640474436812	-16.609640474436812	-4.513861069451487	1	1	1	NA	NA	NA
GO:0008742	L-ribulose-phosphate 4-epimerase activity	molecular_function	1.9514037785414473	1.8397580796966364	0.8141320119929041	2.6472638473792403	1	1	1	NA	NA	NA
GO:0008743	L-threonine 3-dehydrogenase activity	molecular_function	3.170404217196131	3.5113921325942856	3.826375607747651	0.5056572348461252	1	1	1	NA	NA	NA
GO:0008744	L-xylulokinase activity	molecular_function	-3.3037796481225534	-1.9005458891142568	-16.609640474436812	-4.798036991007587	1	1	1	NA	NA	NA
GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	molecular_function	4.805325134302822	4.882383830017145	5.17478589904689	4.191065138331467	1	1	1	NA	NA	NA
GO:0008746	NAD(P)+ transhydrogenase activity	molecular_function	-3.859311725404222	-3.7940570405857894	-15.609640474436812	-2.8932947028715983	2	2	2	2.0	2.0	2.0
GO:0008747	N-acetylneuraminate lyase activity	molecular_function	-4.5208632756691	-16.609640474436812	-16.609640474436812	-2.9361215916747434	1	1	1	NA	NA	NA
GO:0008748	N-ethylmaleimide reductase activity	molecular_function	-4.180852861086507	-16.609640474436812	-16.609640474436812	-2.596064810639251	1	1	1	NA	NA	NA
GO:0008750	NAD(P)+ transhydrogenase (AB-specific) activity	molecular_function	-6.256247338244116	-16.609640474436812	-16.609640474436812	-4.672020217956139	1	1	1	NA	NA	NA
